county_fips,county,year,office,party,candidate,votes,total_votes
55085,ONEIDA,2006,SUPREME COURT,SCATTERING,SCATTERING,1,4394
55085,ONEIDA,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,3384,6362
55085,ONEIDA,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,2962,6362
55085,ONEIDA,2007,SUPREME COURT,SCATTERING,SCATTERING,16,6362
55085,ONEIDA,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,4387,8482
55085,ONEIDA,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,4041,8482
55085,ONEIDA,2008,SUPREME COURT,SCATTERING,SCATTERING,54,8482
55085,ONEIDA,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,2214,6237
55085,ONEIDA,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,4019,6237
55085,ONEIDA,2009,SUPREME COURT,SCATTERING,SCATTERING,4,6237
55085,ONEIDA,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",5520,10677
55085,ONEIDA,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,5138,10677
55085,ONEIDA,2011,SUPREME COURT,SCATTERING,SCATTERING,19,10677
55085,ONEIDA,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,3756,6105
55085,ONEIDA,2013,SUPREME COURT,LIBERAL,ED FALLONE,2345,6105
55085,ONEIDA,2013,SUPREME COURT,SCATTERING,SCATTERING,4,6105
55085,ONEIDA,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,2536,6417
55085,ONEIDA,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,3871,6417
55085,ONEIDA,2015,SUPREME COURT,SCATTERING,SCATTERING,10,6417
55085,ONEIDA,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,7775,14416
55085,ONEIDA,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,6616,14416
55085,ONEIDA,2016,SUPREME COURT,SCATTERING,SCATTERING,25,14416
55085,ONEIDA,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,3861,3902
55085,ONEIDA,2017,SUPREME COURT,SCATTERING,SCATTERING,41,3902
55085,ONEIDA,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,3373,7120
55085,ONEIDA,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,3736,7120
55085,ONEIDA,2018,SUPREME COURT,SCATTERING,SCATTERING,11,7120
55085,ONEIDA,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,4642,8347
55085,ONEIDA,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,3692,8347
55085,ONEIDA,2019,SUPREME COURT,SCATTERING,SCATTERING,13,8347
55085,ONEIDA,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,5719,11412
55085,ONEIDA,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,5682,11412
55085,ONEIDA,2020,SUPREME COURT,SCATTERING,SCATTERING,11,11412
55085,ONEIDA,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,6717,12953
55085,ONEIDA,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,6207,12953
55085,ONEIDA,2023,SUPREME COURT,SCATTERING,SCATTERING,29,12953
55085,ONEIDA,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,9222,16971
55085,ONEIDA,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,7733,16971
55085,ONEIDA,2025,SUPREME COURT,SCATTERING,SCATTERING,16,16971
55087,OUTAGAMIE,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,12801,20528
55087,OUTAGAMIE,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,7716,20528
55087,OUTAGAMIE,2000,SUPREME COURT,SCATTERING,SCATTERING,11,20528
55087,OUTAGAMIE,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",15075,15128
55087,OUTAGAMIE,2001,SUPREME COURT,SCATTERING,SCATTERING,53,15128
55087,OUTAGAMIE,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,13282,23757
55087,OUTAGAMIE,2003,SUPREME COURT,LIBERAL,ED BRUNNER,10458,23757
55087,OUTAGAMIE,2003,SUPREME COURT,SCATTERING,SCATTERING,17,23757
55087,OUTAGAMIE,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,20921,20968
55087,OUTAGAMIE,2005,SUPREME COURT,SCATTERING,SCATTERING,47,20968
55087,OUTAGAMIE,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,24193,24289
55087,OUTAGAMIE,2006,SUPREME COURT,SCATTERING,SCATTERING,96,24289
55087,OUTAGAMIE,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,13978,21882
55087,OUTAGAMIE,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,7877,21882
55087,OUTAGAMIE,2007,SUPREME COURT,SCATTERING,SCATTERING,27,21882
55087,OUTAGAMIE,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,12567,24174
55087,OUTAGAMIE,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,11559,24174
55087,OUTAGAMIE,2008,SUPREME COURT,SCATTERING,SCATTERING,48,24174
55087,OUTAGAMIE,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,6423,18139
55087,OUTAGAMIE,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,11710,18139
55087,OUTAGAMIE,2009,SUPREME COURT,SCATTERING,SCATTERING,6,18139
55087,OUTAGAMIE,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",24785,43697
55087,OUTAGAMIE,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,18877,43697
55087,OUTAGAMIE,2011,SUPREME COURT,SCATTERING,SCATTERING,35,43697
55087,OUTAGAMIE,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,13646,24127
55087,OUTAGAMIE,2013,SUPREME COURT,LIBERAL,ED FALLONE,10476,24127
55087,OUTAGAMIE,2013,SUPREME COURT,SCATTERING,SCATTERING,5,24127
55087,OUTAGAMIE,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,8770,20667
55087,OUTAGAMIE,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,11897,20667
55087,OUTAGAMIE,2015,SUPREME COURT,SCATTERING,SCATTERING,0,20667
55087,OUTAGAMIE,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,35613,61082
55087,OUTAGAMIE,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,25469,61082
55087,OUTAGAMIE,2016,SUPREME COURT,SCATTERING,SCATTERING,0,61082
55087,OUTAGAMIE,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,13446,13446
55087,OUTAGAMIE,2017,SUPREME COURT,SCATTERING,SCATTERING,0,13446
55087,OUTAGAMIE,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,11164,25213
55087,OUTAGAMIE,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,14049,25213
55087,OUTAGAMIE,2018,SUPREME COURT,SCATTERING,SCATTERING,0,25213
55087,OUTAGAMIE,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,19663,35429
55087,OUTAGAMIE,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,15766,35429
55087,OUTAGAMIE,2019,SUPREME COURT,SCATTERING,SCATTERING,0,35429
55087,OUTAGAMIE,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,22803,47370
55087,OUTAGAMIE,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,24567,47370
55087,OUTAGAMIE,2020,SUPREME COURT,SCATTERING,SCATTERING,0,47370
55087,OUTAGAMIE,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,26480,54592
55087,OUTAGAMIE,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,28112,54592
55087,OUTAGAMIE,2023,SUPREME COURT,SCATTERING,SCATTERING,0,54592
55087,OUTAGAMIE,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,36740,74472
55087,OUTAGAMIE,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,37732,74472
55087,OUTAGAMIE,2025,SUPREME COURT,SCATTERING,SCATTERING,0,74472
55089,OZAUKEE,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,11926,15295
55089,OZAUKEE,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,3360,15295
55089,OZAUKEE,2000,SUPREME COURT,SCATTERING,SCATTERING,9,15295
55089,OZAUKEE,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",9138,9179
55089,OZAUKEE,2001,SUPREME COURT,SCATTERING,SCATTERING,41,9179
55089,OZAUKEE,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,8174,12667
55089,OZAUKEE,2003,SUPREME COURT,LIBERAL,ED BRUNNER,4479,12667
55089,OZAUKEE,2003,SUPREME COURT,SCATTERING,SCATTERING,14,12667
55089,OZAUKEE,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,7566,7594
55089,OZAUKEE,2005,SUPREME COURT,SCATTERING,SCATTERING,28,7594
55089,OZAUKEE,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,8514,8558
55089,OZAUKEE,2006,SUPREME COURT,SCATTERING,SCATTERING,44,8558
55089,OZAUKEE,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,10515,14184
55089,OZAUKEE,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,3657,14184
55089,OZAUKEE,2007,SUPREME COURT,SCATTERING,SCATTERING,12,14184
55089,OZAUKEE,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,8993,13281
55089,OZAUKEE,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,4268,13281
55089,OZAUKEE,2008,SUPREME COURT,SCATTERING,SCATTERING,20,13281
55089,OZAUKEE,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,8624,15373
55089,OZAUKEE,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,6745,15373
55089,OZAUKEE,2009,SUPREME COURT,SCATTERING,SCATTERING,4,15373
55089,OZAUKEE,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",20854,29170
55089,OZAUKEE,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,8298,29170
55089,OZAUKEE,2011,SUPREME COURT,SCATTERING,SCATTERING,18,29170
55089,OZAUKEE,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,15654,21116
55089,OZAUKEE,2013,SUPREME COURT,LIBERAL,ED FALLONE,5457,21116
55089,OZAUKEE,2013,SUPREME COURT,SCATTERING,SCATTERING,5,21116
55089,OZAUKEE,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,11133,18981
55089,OZAUKEE,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,7848,18981
55089,OZAUKEE,2015,SUPREME COURT,SCATTERING,SCATTERING,0,18981
55089,OZAUKEE,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,25257,38919
55089,OZAUKEE,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,13662,38919
55089,OZAUKEE,2016,SUPREME COURT,SCATTERING,SCATTERING,0,38919
55089,OZAUKEE,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,9391,9629
55089,OZAUKEE,2017,SUPREME COURT,SCATTERING,SCATTERING,238,9629
55089,OZAUKEE,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,13643,23251
55089,OZAUKEE,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,9597,23251
55089,OZAUKEE,2018,SUPREME COURT,SCATTERING,SCATTERING,11,23251
55089,OZAUKEE,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,16962,27074
55089,OZAUKEE,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,10092,27074
55089,OZAUKEE,2019,SUPREME COURT,SCATTERING,SCATTERING,20,27074
55089,OZAUKEE,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,18054,32271
55089,OZAUKEE,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,14201,32271
55089,OZAUKEE,2020,SUPREME COURT,SCATTERING,SCATTERING,16,32271
55089,OZAUKEE,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,20341,38936
55089,OZAUKEE,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,18528,38936
55089,OZAUKEE,2023,SUPREME COURT,SCATTERING,SCATTERING,67,38936
55089,OZAUKEE,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,24352,47187
55089,OZAUKEE,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,22814,47187
55089,OZAUKEE,2025,SUPREME COURT,SCATTERING,SCATTERING,21,47187
55091,PEPIN,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,710,1084
55091,PEPIN,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,374,1084
55091,PEPIN,2000,SUPREME COURT,SCATTERING,SCATTERING,0,1084
55091,PEPIN,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",728,728
55091,PEPIN,2001,SUPREME COURT,SCATTERING,SCATTERING,0,728
55091,PEPIN,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,230,791
55091,PEPIN,2003,SUPREME COURT,LIBERAL,ED BRUNNER,561,791
55091,PEPIN,2003,SUPREME COURT,SCATTERING,SCATTERING,0,791
55091,PEPIN,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,786,786
55091,PEPIN,2005,SUPREME COURT,SCATTERING,SCATTERING,0,786
55091,PEPIN,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,751,751
55091,PEPIN,2006,SUPREME COURT,SCATTERING,SCATTERING,0,751
55091,PEPIN,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,528,1024
55091,PEPIN,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,494,1024
55091,PEPIN,2007,SUPREME COURT,SCATTERING,SCATTERING,2,1024
55091,PEPIN,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,1047,1829
55091,PEPIN,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,778,1829
55091,PEPIN,2008,SUPREME COURT,SCATTERING,SCATTERING,4,1829
55091,PEPIN,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,471,1138
55091,PEPIN,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,667,1138
55091,PEPIN,2009,SUPREME COURT,SCATTERING,SCATTERING,0,1138
55091,PEPIN,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",882,1866
55091,PEPIN,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,983,1866
55091,PEPIN,2011,SUPREME COURT,SCATTERING,SCATTERING,1,1866
55091,PEPIN,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,588,1063
55091,PEPIN,2013,SUPREME COURT,LIBERAL,ED FALLONE,475,1063
55091,PEPIN,2013,SUPREME COURT,SCATTERING,SCATTERING,0,1063
55091,PEPIN,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,652,1772
55091,PEPIN,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,1120,1772
55091,PEPIN,2015,SUPREME COURT,SCATTERING,SCATTERING,0,1772
55091,PEPIN,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,1154,2239
55091,PEPIN,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,1085,2239
55091,PEPIN,2016,SUPREME COURT,SCATTERING,SCATTERING,0,2239
55091,PEPIN,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,711,711
55091,PEPIN,2017,SUPREME COURT,SCATTERING,SCATTERING,0,711
55091,PEPIN,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,718,1461
55091,PEPIN,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,743,1461
55091,PEPIN,2018,SUPREME COURT,SCATTERING,SCATTERING,0,1461
55091,PEPIN,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,708,1305
55091,PEPIN,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,597,1305
55091,PEPIN,2019,SUPREME COURT,SCATTERING,SCATTERING,0,1305
55091,PEPIN,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,956,1825
55091,PEPIN,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,869,1825
55091,PEPIN,2020,SUPREME COURT,SCATTERING,SCATTERING,0,1825
55091,PEPIN,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,1185,2164
55091,PEPIN,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,979,2164
55091,PEPIN,2023,SUPREME COURT,SCATTERING,SCATTERING,0,2164
55091,PEPIN,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,1697,2912
55091,PEPIN,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,1215,2912
55091,PEPIN,2025,SUPREME COURT,SCATTERING,SCATTERING,0,2912
55093,PIERCE,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,2625,4044
55093,PIERCE,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,1413,4044
55093,PIERCE,2000,SUPREME COURT,SCATTERING,SCATTERING,6,4044
55093,PIERCE,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",4900,4906
55093,PIERCE,2001,SUPREME COURT,SCATTERING,SCATTERING,6,4906
55093,PIERCE,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,1222,4166
55093,PIERCE,2003,SUPREME COURT,LIBERAL,ED BRUNNER,2934,4166
55093,PIERCE,2003,SUPREME COURT,SCATTERING,SCATTERING,10,4166
55093,PIERCE,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,3198,3212
55093,PIERCE,2005,SUPREME COURT,SCATTERING,SCATTERING,14,3212
55093,PIERCE,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,2217,2225
55093,PIERCE,2006,SUPREME COURT,SCATTERING,SCATTERING,8,2225
55093,PIERCE,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,1632,3285
55093,PIERCE,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,1647,3285
55093,PIERCE,2007,SUPREME COURT,SCATTERING,SCATTERING,6,3285
55093,PIERCE,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,2575,4324
55093,PIERCE,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,1746,4324
55093,PIERCE,2008,SUPREME COURT,SCATTERING,SCATTERING,3,4324
55093,PIERCE,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,1596,3593
55093,PIERCE,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,1996,3593
55093,PIERCE,2009,SUPREME COURT,SCATTERING,SCATTERING,1,3593
55093,PIERCE,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",4056,8975
55093,PIERCE,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,4915,8975
55093,PIERCE,2011,SUPREME COURT,SCATTERING,SCATTERING,4,8975
55093,PIERCE,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,2524,4572
55093,PIERCE,2013,SUPREME COURT,LIBERAL,ED FALLONE,2044,4572
55093,PIERCE,2013,SUPREME COURT,SCATTERING,SCATTERING,4,4572
55093,PIERCE,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,1990,5193
55093,PIERCE,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,3203,5193
55093,PIERCE,2015,SUPREME COURT,SCATTERING,SCATTERING,0,5193
55093,PIERCE,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,5603,11061
55093,PIERCE,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,5458,11061
55093,PIERCE,2016,SUPREME COURT,SCATTERING,SCATTERING,0,11061
55093,PIERCE,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,2582,2582
55093,PIERCE,2017,SUPREME COURT,SCATTERING,SCATTERING,0,2582
55093,PIERCE,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,2996,6456
55093,PIERCE,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,3460,6456
55093,PIERCE,2018,SUPREME COURT,SCATTERING,SCATTERING,0,6456
55093,PIERCE,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,3129,6226
55093,PIERCE,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,3095,6226
55093,PIERCE,2019,SUPREME COURT,SCATTERING,SCATTERING,2,6226
55093,PIERCE,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,4155,9017
55093,PIERCE,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,4856,9017
55093,PIERCE,2020,SUPREME COURT,SCATTERING,SCATTERING,6,9017
55093,PIERCE,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,5781,11659
55093,PIERCE,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,5867,11659
55093,PIERCE,2023,SUPREME COURT,SCATTERING,SCATTERING,11,11659
55093,PIERCE,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,8504,16607
55093,PIERCE,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,8096,16607
55093,PIERCE,2025,SUPREME COURT,SCATTERING,SCATTERING,7,16607
55095,POLK,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,2678,4139
55095,POLK,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,1461,4139
55095,POLK,2000,SUPREME COURT,SCATTERING,SCATTERING,0,4139
55095,POLK,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",5473,5475
55095,POLK,2001,SUPREME COURT,SCATTERING,SCATTERING,2,5475
55095,POLK,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,1915,6363
55095,POLK,2003,SUPREME COURT,LIBERAL,ED BRUNNER,4446,6363
55095,POLK,2003,SUPREME COURT,SCATTERING,SCATTERING,2,6363
55095,POLK,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,5117,5122
55095,POLK,2005,SUPREME COURT,SCATTERING,SCATTERING,5,5122
55095,POLK,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,5179,5192
55095,POLK,2006,SUPREME COURT,SCATTERING,SCATTERING,13,5192
55095,POLK,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,2739,5367
55095,POLK,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,2622,5367
55095,POLK,2007,SUPREME COURT,SCATTERING,SCATTERING,6,5367
55095,POLK,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,3445,5361
55095,POLK,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,1913,5361
55095,POLK,2008,SUPREME COURT,SCATTERING,SCATTERING,3,5361
55095,POLK,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,2275,5190
55095,POLK,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,2913,5190
55095,POLK,2009,SUPREME COURT,SCATTERING,SCATTERING,2,5190
55095,POLK,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",4661,9104
55095,POLK,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,4439,9104
55095,POLK,2011,SUPREME COURT,SCATTERING,SCATTERING,4,9104
55095,POLK,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,2932,5550
55095,POLK,2013,SUPREME COURT,LIBERAL,ED FALLONE,2614,5550
55095,POLK,2013,SUPREME COURT,SCATTERING,SCATTERING,4,5550
55095,POLK,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,2430,5343
55095,POLK,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,2913,5343
55095,POLK,2015,SUPREME COURT,SCATTERING,SCATTERING,0,5343
55095,POLK,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,6168,11216
55095,POLK,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,5048,11216
55095,POLK,2016,SUPREME COURT,SCATTERING,SCATTERING,0,11216
55095,POLK,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,6571,6571
55095,POLK,2017,SUPREME COURT,SCATTERING,SCATTERING,0,6571
55095,POLK,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,3411,6403
55095,POLK,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,2992,6403
55095,POLK,2018,SUPREME COURT,SCATTERING,SCATTERING,0,6403
55095,POLK,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,5037,8516
55095,POLK,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,3479,8516
55095,POLK,2019,SUPREME COURT,SCATTERING,SCATTERING,0,8516
55095,POLK,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,6340,11174
55095,POLK,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,4834,11174
55095,POLK,2020,SUPREME COURT,SCATTERING,SCATTERING,0,11174
55095,POLK,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,7731,13196
55095,POLK,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,5465,13196
55095,POLK,2023,SUPREME COURT,SCATTERING,SCATTERING,0,13196
55095,POLK,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,11157,18557
55095,POLK,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,7400,18557
55095,POLK,2025,SUPREME COURT,SCATTERING,SCATTERING,0,18557
55097,PORTAGE,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,4831,7918
55097,PORTAGE,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,3077,7918
55097,PORTAGE,2000,SUPREME COURT,SCATTERING,SCATTERING,10,7918
55097,PORTAGE,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",6547,6547
55097,PORTAGE,2001,SUPREME COURT,SCATTERING,SCATTERING,0,6547
55097,PORTAGE,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,6825,13408
55097,PORTAGE,2003,SUPREME COURT,LIBERAL,ED BRUNNER,6558,13408
55097,PORTAGE,2003,SUPREME COURT,SCATTERING,SCATTERING,25,13408
55097,PORTAGE,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,11878,11927
55097,PORTAGE,2005,SUPREME COURT,SCATTERING,SCATTERING,49,11927
55097,PORTAGE,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,8986,9013
55097,PORTAGE,2006,SUPREME COURT,SCATTERING,SCATTERING,27,9013
55097,PORTAGE,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,6507,12262
55097,PORTAGE,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,5734,12262
