county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Dane,Madison,City,Ward 134,0,Patrick Crooks,Conservative,2006,0
Dane,Madison,City,Ward 134,0,Scattering,Scattering,2006,0
Dane,Madison,City,Ward 135,0,Patrick Crooks,Conservative,2006,0
Dane,Madison,City,Ward 135,0,Scattering,Scattering,2006,0
Dane,Madison,City,Ward 136,0,Patrick Crooks,Conservative,2006,0
Dane,Madison,City,Ward 136,0,Scattering,Scattering,2006,0
Dane,Middleton,City,Wards 1 - 4 & 9,410,Patrick Crooks,Conservative,2006,412
Dane,Middleton,City,Wards 1 - 4 & 9,2,Scattering,Scattering,2006,412
Dane,Middleton,City,Wards 5 - 8 & 10,336,Patrick Crooks,Conservative,2006,337
Dane,Middleton,City,Wards 5 - 8 & 10,1,Scattering,Scattering,2006,337
Dane,Monona,City,Wards 1 - 5,1250,Patrick Crooks,Conservative,2006,1259
Dane,Monona,City,Wards 1 - 5,9,Scattering,Scattering,2006,1259
Dane,Monona,City,Wards 6 - 10,942,Patrick Crooks,Conservative,2006,956
Dane,Monona,City,Wards 6 - 10,14,Scattering,Scattering,2006,956
Dane,Stoughton,City,Wards 1 - 3,507,Patrick Crooks,Conservative,2006,510
Dane,Stoughton,City,Wards 1 - 3,3,Scattering,Scattering,2006,510
Dane,Stoughton,City,Wards 4 & 5,297,Patrick Crooks,Conservative,2006,298
Dane,Stoughton,City,Wards 4 & 5,1,Scattering,Scattering,2006,298
Dane,Stoughton,City,Wards 6 - 8,378,Patrick Crooks,Conservative,2006,381
Dane,Stoughton,City,Wards 6 - 8,3,Scattering,Scattering,2006,381
Dane,Stoughton,City,Wards 9 & 10,558,Patrick Crooks,Conservative,2006,561
Dane,Stoughton,City,Wards 9 & 10,3,Scattering,Scattering,2006,561
Dane,Sun Prairie,City,"Wards 1 - 4, 18, 19, 22 & 25",1264,Patrick Crooks,Conservative,2006,1270
Dane,Sun Prairie,City,"Wards 1 - 4, 18, 19, 22 & 25",6,Scattering,Scattering,2006,1270
Dane,Sun Prairie,City,"Wards 5 - 9, 21, 23, 26 - 28",1156,Patrick Crooks,Conservative,2006,1163
Dane,Sun Prairie,City,"Wards 5 - 9, 21, 23, 26 - 28",7,Scattering,Scattering,2006,1163
Dane,Sun Prairie,City,"Wards 10 - 13, 20 & 29",671,Patrick Crooks,Conservative,2006,675
Dane,Sun Prairie,City,"Wards 10 - 13, 20 & 29",4,Scattering,Scattering,2006,675
Dane,Sun Prairie,City,Wards 14 - 17 & 24,1561,Patrick Crooks,Conservative,2006,1569
Dane,Sun Prairie,City,Wards 14 - 17 & 24,8,Scattering,Scattering,2006,1569
Dane,Verona,City,Wards 1 - 4,687,Patrick Crooks,Conservative,2006,690
Dane,Verona,City,Wards 1 - 4,3,Scattering,Scattering,2006,690
Dane,Verona,City,Wards 5 - 8,624,Patrick Crooks,Conservative,2006,625
Dane,Verona,City,Wards 5 - 8,1,Scattering,Scattering,2006,625
Dodge,Ashippun,Town,Wards 1 - 3,126,Patrick Crooks,Conservative,2006,127
Dodge,Ashippun,Town,Wards 1 - 3,1,Scattering,Scattering,2006,127
Dodge,Beaver Dam,Town,Wards 1 - 5,409,Patrick Crooks,Conservative,2006,410
Dodge,Beaver Dam,Town,Wards 1 - 5,1,Scattering,Scattering,2006,410
Dodge,Burnett,Town,Wards 1 & 2,58,Patrick Crooks,Conservative,2006,58
Dodge,Burnett,Town,Wards 1 & 2,0,Scattering,Scattering,2006,58
Dodge,Calamus,Town,Wards 1 & 2,80,Patrick Crooks,Conservative,2006,80
Dodge,Calamus,Town,Wards 1 & 2,0,Scattering,Scattering,2006,80
Dodge,Chester,Town,Wards 1 & 2,154,Patrick Crooks,Conservative,2006,154
Dodge,Chester,Town,Wards 1 & 2,0,Scattering,Scattering,2006,154
Dodge,Clyman,Town,Wards 1 & 2,58,Patrick Crooks,Conservative,2006,58
Dodge,Clyman,Town,Wards 1 & 2,0,Scattering,Scattering,2006,58
Dodge,Elba,Town,Wards 1 & 2,59,Patrick Crooks,Conservative,2006,60
Dodge,Elba,Town,Wards 1 & 2,1,Scattering,Scattering,2006,60
Dodge,Emmet,Town,Wards 1 & 2,90,Patrick Crooks,Conservative,2006,90
Dodge,Emmet,Town,Wards 1 & 2,0,Scattering,Scattering,2006,90
Dodge,Fox Lake,Town,Wards 1 - 4,205,Patrick Crooks,Conservative,2006,205
Dodge,Fox Lake,Town,Wards 1 - 4,0,Scattering,Scattering,2006,205
Dodge,Herman,Town,Wards 1 & 2,81,Patrick Crooks,Conservative,2006,81
Dodge,Herman,Town,Wards 1 & 2,0,Scattering,Scattering,2006,81
Dodge,Hubbard,Town,Wards 1 - 3,144,Patrick Crooks,Conservative,2006,144
Dodge,Hubbard,Town,Wards 1 - 3,0,Scattering,Scattering,2006,144
Dodge,Hustisford,Town,Wards 1 - 3,94,Patrick Crooks,Conservative,2006,95
Dodge,Hustisford,Town,Wards 1 - 3,1,Scattering,Scattering,2006,95
Dodge,Lebanon,Town,Wards 1 & 2,81,Patrick Crooks,Conservative,2006,81
Dodge,Lebanon,Town,Wards 1 & 2,0,Scattering,Scattering,2006,81
Dodge,Leroy,Town,Wards 1 & 2,51,Patrick Crooks,Conservative,2006,51
Dodge,Leroy,Town,Wards 1 & 2,0,Scattering,Scattering,2006,51
Dodge,Lomira,Town,Wards 1 & 2,39,Patrick Crooks,Conservative,2006,39
Dodge,Lomira,Town,Wards 1 & 2,0,Scattering,Scattering,2006,39
Dodge,Lowell,Town,Wards 1 & 2,45,Patrick Crooks,Conservative,2006,45
Dodge,Lowell,Town,Wards 1 & 2,0,Scattering,Scattering,2006,45
Dodge,Oak Grove,Town,Wards 1 - 3,81,Patrick Crooks,Conservative,2006,81
Dodge,Oak Grove,Town,Wards 1 - 3,0,Scattering,Scattering,2006,81
Dodge,Portland,Town,Wards 1 & 2,59,Patrick Crooks,Conservative,2006,59
Dodge,Portland,Town,Wards 1 & 2,0,Scattering,Scattering,2006,59
Dodge,Rubicon,Town,Wards 1 - 3,222,Patrick Crooks,Conservative,2006,222
Dodge,Rubicon,Town,Wards 1 - 3,0,Scattering,Scattering,2006,222
Dodge,Shields,Town,Ward 1,27,Patrick Crooks,Conservative,2006,27
Dodge,Shields,Town,Ward 1,0,Scattering,Scattering,2006,27
Dodge,Theresa,Town,Wards 1 & 2,46,Patrick Crooks,Conservative,2006,46
Dodge,Theresa,Town,Wards 1 & 2,0,Scattering,Scattering,2006,46
Dodge,Trenton,Town,Wards 1 - 3,241,Patrick Crooks,Conservative,2006,242
Dodge,Trenton,Town,Wards 1 - 3,1,Scattering,Scattering,2006,242
Dodge,Westford,Town,Wards 1 & 2,98,Patrick Crooks,Conservative,2006,98
Dodge,Westford,Town,Wards 1 & 2,0,Scattering,Scattering,2006,98
Dodge,Williamstown,Town,Ward 1,49,Patrick Crooks,Conservative,2006,49
Dodge,Williamstown,Town,Ward 1,0,Scattering,Scattering,2006,49
Dodge,Brownsville,Village,Ward 1,40,Patrick Crooks,Conservative,2006,40
Dodge,Brownsville,Village,Ward 1,0,Scattering,Scattering,2006,40
Dodge,Clyman,Village,Ward 1,24,Patrick Crooks,Conservative,2006,24
Dodge,Clyman,Village,Ward 1,0,Scattering,Scattering,2006,24
Dodge,Hustisford,Village,Wards 1 & 2,91,Patrick Crooks,Conservative,2006,91
Dodge,Hustisford,Village,Wards 1 & 2,0,Scattering,Scattering,2006,91
Dodge,Iron Ridge,Village,Ward 1,51,Patrick Crooks,Conservative,2006,51
Dodge,Iron Ridge,Village,Ward 1,0,Scattering,Scattering,2006,51
Dodge,Kekoskee,Village,Ward 1,25,Patrick Crooks,Conservative,2006,25
Dodge,Kekoskee,Village,Ward 1,0,Scattering,Scattering,2006,25
Dodge,Lomira,Village,Wards 1 - 3,67,Patrick Crooks,Conservative,2006,67
Dodge,Lomira,Village,Wards 1 - 3,0,Scattering,Scattering,2006,67
Dodge,Lowell,Village,Ward 1,33,Patrick Crooks,Conservative,2006,33
Dodge,Lowell,Village,Ward 1,0,Scattering,Scattering,2006,33
Dodge,Neosho,Village,Ward 1,106,Patrick Crooks,Conservative,2006,106
Dodge,Neosho,Village,Ward 1,0,Scattering,Scattering,2006,106
Dodge,Randolph,Village,Wards 1 & 2,150,Patrick Crooks,Conservative,2006,150
Dodge,Randolph,Village,Wards 1 & 2,0,Scattering,Scattering,2006,150
Dodge,Reeseville,Village,Ward 1,41,Patrick Crooks,Conservative,2006,41
Dodge,Reeseville,Village,Ward 1,0,Scattering,Scattering,2006,41
Dodge,Theresa,Village,Wards 1 - 3,130,Patrick Crooks,Conservative,2006,130
Dodge,Theresa,Village,Wards 1 - 3,0,Scattering,Scattering,2006,130
Dodge,Beaver Dam,City,"Wards 1, 3 & 5",428,Patrick Crooks,Conservative,2006,428
Dodge,Beaver Dam,City,"Wards 1, 3 & 5",0,Scattering,Scattering,2006,428
Dodge,Beaver Dam,City,Wards 2 & 6,394,Patrick Crooks,Conservative,2006,396
Dodge,Beaver Dam,City,Wards 2 & 6,2,Scattering,Scattering,2006,396
Dodge,Beaver Dam,City,Wards 4 & 10,263,Patrick Crooks,Conservative,2006,263
Dodge,Beaver Dam,City,Wards 4 & 10,0,Scattering,Scattering,2006,263
Dodge,Beaver Dam,City,"Wards 7, 12 & 13",408,Patrick Crooks,Conservative,2006,409
Dodge,Beaver Dam,City,"Wards 7, 12 & 13",1,Scattering,Scattering,2006,409
Dodge,Beaver Dam,City,Wards 8 & 14,336,Patrick Crooks,Conservative,2006,337
Dodge,Beaver Dam,City,Wards 8 & 14,1,Scattering,Scattering,2006,337
Dodge,Beaver Dam,City,Wards 9 & 11,478,Patrick Crooks,Conservative,2006,479
Dodge,Beaver Dam,City,Wards 9 & 11,1,Scattering,Scattering,2006,479
Dodge,Columbus,City,Ward 9,0,Patrick Crooks,Conservative,2006,0
Dodge,Columbus,City,Ward 9,0,Scattering,Scattering,2006,0
Dodge,Fox Lake,City,Wards 1 - 3,270,Patrick Crooks,Conservative,2006,271
Dodge,Fox Lake,City,Wards 1 - 3,1,Scattering,Scattering,2006,271
Dodge,Hartford,City,Ward 16,0,Patrick Crooks,Conservative,2006,0
Dodge,Hartford,City,Ward 16,0,Scattering,Scattering,2006,0
Dodge,Horicon,City,Wards 1 - 6,541,Patrick Crooks,Conservative,2006,542
Dodge,Horicon,City,Wards 1 - 6,1,Scattering,Scattering,2006,542
Dodge,Juneau,City,Wards 1 - 3,224,Patrick Crooks,Conservative,2006,224
Dodge,Juneau,City,Wards 1 - 3,0,Scattering,Scattering,2006,224
Dodge,Mayville,City,Wards 1 - 7,454,Patrick Crooks,Conservative,2006,454
Dodge,Mayville,City,Wards 1 - 7,0,Scattering,Scattering,2006,454
Dodge,Watertown,City,Wards 1 & 2,421,Patrick Crooks,Conservative,2006,422
Dodge,Watertown,City,Wards 1 & 2,1,Scattering,Scattering,2006,422
Dodge,Watertown,City,Wards 3 & 4,329,Patrick Crooks,Conservative,2006,329
Dodge,Watertown,City,Wards 3 & 4,0,Scattering,Scattering,2006,329
Dodge,Watertown,City,Wards 5 & 6,251,Patrick Crooks,Conservative,2006,251
Dodge,Watertown,City,Wards 5 & 6,0,Scattering,Scattering,2006,251
Dodge,Watertown,City,Ward 7,126,Patrick Crooks,Conservative,2006,127
Dodge,Watertown,City,Ward 7,1,Scattering,Scattering,2006,127
Dodge,Waupun,City,Ward 1,131,Patrick Crooks,Conservative,2006,133
Dodge,Waupun,City,Ward 1,2,Scattering,Scattering,2006,133
Dodge,Waupun,City,Ward 2,179,Patrick Crooks,Conservative,2006,179
Dodge,Waupun,City,Ward 2,0,Scattering,Scattering,2006,179
Dodge,Waupun,City,Ward 3,0,Patrick Crooks,Conservative,2006,0
Dodge,Waupun,City,Ward 3,0,Scattering,Scattering,2006,0
Dodge,Waupun,City,Ward 4,128,Patrick Crooks,Conservative,2006,128
Dodge,Waupun,City,Ward 4,0,Scattering,Scattering,2006,128
Dodge,Waupun,City,Ward 5,233,Patrick Crooks,Conservative,2006,234
Dodge,Waupun,City,Ward 5,1,Scattering,Scattering,2006,234
Dodge,Waupun,City,Ward 6,0,Patrick Crooks,Conservative,2006,0
Dodge,Waupun,City,Ward 6,0,Scattering,Scattering,2006,0
Dodge,Waupun,City,Ward 7,77,Patrick Crooks,Conservative,2006,77
Dodge,Waupun,City,Ward 7,0,Scattering,Scattering,2006,77
Dodge,Waupun,City,Ward 8,73,Patrick Crooks,Conservative,2006,73
Dodge,Waupun,City,Ward 8,0,Scattering,Scattering,2006,73
Door,Baileys Harbor,Town,Ward 1,90,Patrick Crooks,Conservative,2006,90
Door,Baileys Harbor,Town,Ward 1,0,Scattering,Scattering,2006,90
Door,Baileys Harbor,Town,Ward 2,93,Patrick Crooks,Conservative,2006,93
Door,Baileys Harbor,Town,Ward 2,0,Scattering,Scattering,2006,93
Door,Brussels,Town,Ward 1,20,Patrick Crooks,Conservative,2006,20
Door,Brussels,Town,Ward 1,0,Scattering,Scattering,2006,20
Door,Brussels,Town,Ward 2,40,Patrick Crooks,Conservative,2006,40
Door,Brussels,Town,Ward 2,0,Scattering,Scattering,2006,40
Door,Claybanks,Town,Ward 1,97,Patrick Crooks,Conservative,2006,99
Door,Claybanks,Town,Ward 1,2,Scattering,Scattering,2006,99
Door,Egg Harbor,Town,Ward 1,178,Patrick Crooks,Conservative,2006,178
Door,Egg Harbor,Town,Ward 1,0,Scattering,Scattering,2006,178
Door,Egg Harbor,Town,Ward 2,56,Patrick Crooks,Conservative,2006,56
Door,Egg Harbor,Town,Ward 2,0,Scattering,Scattering,2006,56
Door,Egg Harbor,Town,Ward 3,22,Patrick Crooks,Conservative,2006,22
Door,Egg Harbor,Town,Ward 3,0,Scattering,Scattering,2006,22
Door,Forestville,Town,Ward 1,140,Patrick Crooks,Conservative,2006,141
Door,Forestville,Town,Ward 1,1,Scattering,Scattering,2006,141
Door,Forestville,Town,Ward 2,17,Patrick Crooks,Conservative,2006,17
Door,Forestville,Town,Ward 2,0,Scattering,Scattering,2006,17
Door,Gardner,Town,Ward 1,172,Patrick Crooks,Conservative,2006,173
Door,Gardner,Town,Ward 1,1,Scattering,Scattering,2006,173
Door,Gibraltar,Town,Ward 1,105,Patrick Crooks,Conservative,2006,106
Door,Gibraltar,Town,Ward 1,1,Scattering,Scattering,2006,106
Door,Gibraltar,Town,Ward 2,22,Patrick Crooks,Conservative,2006,22
Door,Gibraltar,Town,Ward 2,0,Scattering,Scattering,2006,22
Door,Jacksonport,Town,Ward 1,221,Patrick Crooks,Conservative,2006,222
Door,Jacksonport,Town,Ward 1,1,Scattering,Scattering,2006,222
Door,Liberty Grove,Town,Ward 1,118,Patrick Crooks,Conservative,2006,118
Door,Liberty Grove,Town,Ward 1,0,Scattering,Scattering,2006,118
Door,Liberty Grove,Town,Ward 2,79,Patrick Crooks,Conservative,2006,79
Door,Liberty Grove,Town,Ward 2,0,Scattering,Scattering,2006,79
Door,Liberty Grove,Town,Ward 3,196,Patrick Crooks,Conservative,2006,196
Door,Liberty Grove,Town,Ward 3,0,Scattering,Scattering,2006,196
Door,Nasewaupee,Town,Ward 1,179,Patrick Crooks,Conservative,2006,179
Door,Nasewaupee,Town,Ward 1,0,Scattering,Scattering,2006,179
Door,Nasewaupee,Town,Ward 2,15,Patrick Crooks,Conservative,2006,16
Door,Nasewaupee,Town,Ward 2,1,Scattering,Scattering,2006,16
Door,Nasewaupee,Town,Ward 3,33,Patrick Crooks,Conservative,2006,33
Door,Nasewaupee,Town,Ward 3,0,Scattering,Scattering,2006,33
Door,Sevastopol,Town,Ward 1,329,Patrick Crooks,Conservative,2006,329
Door,Sevastopol,Town,Ward 1,0,Scattering,Scattering,2006,329
Door,Sevastopol,Town,Ward 2,54,Patrick Crooks,Conservative,2006,56
Door,Sevastopol,Town,Ward 2,2,Scattering,Scattering,2006,56
Door,Sevastopol,Town,Ward 3,222,Patrick Crooks,Conservative,2006,222
Door,Sevastopol,Town,Ward 3,0,Scattering,Scattering,2006,222
Door,Sturgeon Bay,Town,Ward 1,72,Patrick Crooks,Conservative,2006,72
Door,Sturgeon Bay,Town,Ward 1,0,Scattering,Scattering,2006,72
Door,Sturgeon Bay,Town,Ward 2,44,Patrick Crooks,Conservative,2006,44
Door,Sturgeon Bay,Town,Ward 2,0,Scattering,Scattering,2006,44
Door,Union,Town,Ward 1,70,Patrick Crooks,Conservative,2006,71
Door,Union,Town,Ward 1,1,Scattering,Scattering,2006,71
Door,Washington,Town,Ward 1,291,Patrick Crooks,Conservative,2006,295
Door,Washington,Town,Ward 1,4,Scattering,Scattering,2006,295
Door,Egg Harbor,Village,Ward 1,74,Patrick Crooks,Conservative,2006,75
Door,Egg Harbor,Village,Ward 1,1,Scattering,Scattering,2006,75
Door,Ephraim,Village,Ward 1,88,Patrick Crooks,Conservative,2006,88
Door,Ephraim,Village,Ward 1,0,Scattering,Scattering,2006,88
Door,Forestville,Village,Ward 1,95,Patrick Crooks,Conservative,2006,95
Door,Forestville,Village,Ward 1,0,Scattering,Scattering,2006,95
Door,Sister Bay,Village,Ward 1,185,Patrick Crooks,Conservative,2006,186
Door,Sister Bay,Village,Ward 1,1,Scattering,Scattering,2006,186
Door,Sturgeon Bay,City,Wards 1 & 2,165,Patrick Crooks,Conservative,2006,166
Door,Sturgeon Bay,City,Wards 1 & 2,1,Scattering,Scattering,2006,166
Door,Sturgeon Bay,City,Wards 3 & 4,243,Patrick Crooks,Conservative,2006,245
Door,Sturgeon Bay,City,Wards 3 & 4,2,Scattering,Scattering,2006,245
Door,Sturgeon Bay,City,Wards 5 & 6,150,Patrick Crooks,Conservative,2006,152
Door,Sturgeon Bay,City,Wards 5 & 6,2,Scattering,Scattering,2006,152
Door,Sturgeon Bay,City,Wards 7 & 8,78,Patrick Crooks,Conservative,2006,78
Door,Sturgeon Bay,City,Wards 7 & 8,0,Scattering,Scattering,2006,78
Door,Sturgeon Bay,City,Wards 9 & 10,128,Patrick Crooks,Conservative,2006,130
Door,Sturgeon Bay,City,Wards 9 & 10,2,Scattering,Scattering,2006,130
Door,Sturgeon Bay,City,Wards 11 & 12,103,Patrick Crooks,Conservative,2006,103
Door,Sturgeon Bay,City,Wards 11 & 12,0,Scattering,Scattering,2006,103
Door,Sturgeon Bay,City,Wards 13 & 14,92,Patrick Crooks,Conservative,2006,94
Door,Sturgeon Bay,City,Wards 13 & 14,2,Scattering,Scattering,2006,94
Door,Sturgeon Bay,City,Wards 15 - 17,7,Patrick Crooks,Conservative,2006,7
Door,Sturgeon Bay,City,Wards 15 - 17,0,Scattering,Scattering,2006,7
Door,Sturgeon Bay,City,"Wards 18, 19 & 25",9,Patrick Crooks,Conservative,2006,9
Door,Sturgeon Bay,City,"Wards 18, 19 & 25",0,Scattering,Scattering,2006,9
Door,Sturgeon Bay,City,"Wards 20, 21 & 24",9,Patrick Crooks,Conservative,2006,9
Door,Sturgeon Bay,City,"Wards 20, 21 & 24",0,Scattering,Scattering,2006,9
Door,Sturgeon Bay,City,Wards 22 & 23,0,Patrick Crooks,Conservative,2006,0
Door,Sturgeon Bay,City,Wards 22 & 23,0,Scattering,Scattering,2006,0
Douglas,Amnicon,Town,Wards 1 & 2,58,Patrick Crooks,Conservative,2006,58
Douglas,Amnicon,Town,Wards 1 & 2,0,Scattering,Scattering,2006,58
Douglas,Bennett,Town,Ward 1,39,Patrick Crooks,Conservative,2006,39
Douglas,Bennett,Town,Ward 1,0,Scattering,Scattering,2006,39
Douglas,Brule,Town,Ward 1,85,Patrick Crooks,Conservative,2006,86
Douglas,Brule,Town,Ward 1,1,Scattering,Scattering,2006,86
Douglas,Cloverland,Town,Ward 1,35,Patrick Crooks,Conservative,2006,35
Douglas,Cloverland,Town,Ward 1,0,Scattering,Scattering,2006,35
Douglas,Dairyland,Town,Ward 1,15,Patrick Crooks,Conservative,2006,17
Douglas,Dairyland,Town,Ward 1,2,Scattering,Scattering,2006,17
Douglas,Gordon,Town,Ward 1,99,Patrick Crooks,Conservative,2006,99
Douglas,Gordon,Town,Ward 1,0,Scattering,Scattering,2006,99
Douglas,Hawthorne,Town,Wards 1 & 2,27,Patrick Crooks,Conservative,2006,28
Douglas,Hawthorne,Town,Wards 1 & 2,1,Scattering,Scattering,2006,28
Douglas,Highland,Town,Ward 1,20,Patrick Crooks,Conservative,2006,20
Douglas,Highland,Town,Ward 1,0,Scattering,Scattering,2006,20
Douglas,Lakeside,Town,Ward 1,34,Patrick Crooks,Conservative,2006,34
Douglas,Lakeside,Town,Ward 1,0,Scattering,Scattering,2006,34
Douglas,Maple,Town,Ward 1,48,Patrick Crooks,Conservative,2006,48
Douglas,Maple,Town,Ward 1,0,Scattering,Scattering,2006,48
Douglas,Maple,Town,Ward 2,9,Patrick Crooks,Conservative,2006,9
Douglas,Maple,Town,Ward 2,0,Scattering,Scattering,2006,9
Douglas,Oakland,Town,Wards 1 & 2,35,Patrick Crooks,Conservative,2006,35
Douglas,Oakland,Town,Wards 1 & 2,0,Scattering,Scattering,2006,35
Douglas,Parkland,Town,Wards 1 & 2,23,Patrick Crooks,Conservative,2006,23
Douglas,Parkland,Town,Wards 1 & 2,0,Scattering,Scattering,2006,23
Douglas,Solon Springs,Town,Ward 1,109,Patrick Crooks,Conservative,2006,112
Douglas,Solon Springs,Town,Ward 1,3,Scattering,Scattering,2006,112
Douglas,Summit,Town,Ward 1,15,Patrick Crooks,Conservative,2006,15
Douglas,Summit,Town,Ward 1,0,Scattering,Scattering,2006,15
Douglas,Summit,Town,Ward 2,21,Patrick Crooks,Conservative,2006,21
Douglas,Summit,Town,Ward 2,0,Scattering,Scattering,2006,21
Douglas,Superior,Town,Ward 1,6,Patrick Crooks,Conservative,2006,6
Douglas,Superior,Town,Ward 1,0,Scattering,Scattering,2006,6
Douglas,Superior,Town,Ward 2,79,Patrick Crooks,Conservative,2006,79
Douglas,Superior,Town,Ward 2,0,Scattering,Scattering,2006,79
Douglas,Superior,Town,Ward 3,67,Patrick Crooks,Conservative,2006,67
Douglas,Superior,Town,Ward 3,0,Scattering,Scattering,2006,67
Douglas,Wascott,Town,Ward 1,107,Patrick Crooks,Conservative,2006,109
Douglas,Wascott,Town,Ward 1,2,Scattering,Scattering,2006,109
Douglas,Lake Nebagamon,Village,Wards 1 & 2,192,Patrick Crooks,Conservative,2006,192
Douglas,Lake Nebagamon,Village,Wards 1 & 2,0,Scattering,Scattering,2006,192
Douglas,Oliver,Village,Ward 1,20,Patrick Crooks,Conservative,2006,20
Douglas,Oliver,Village,Ward 1,0,Scattering,Scattering,2006,20
Douglas,Poplar,Village,Ward 1,65,Patrick Crooks,Conservative,2006,65
Douglas,Poplar,Village,Ward 1,0,Scattering,Scattering,2006,65
Douglas,Solon Springs,Village,Ward 1,78,Patrick Crooks,Conservative,2006,80
Douglas,Solon Springs,Village,Ward 1,2,Scattering,Scattering,2006,80
Douglas,Superior,Village,Ward 1,51,Patrick Crooks,Conservative,2006,52
Douglas,Superior,Village,Ward 1,1,Scattering,Scattering,2006,52
Douglas,Superior,City,Ward 1,98,Patrick Crooks,Conservative,2006,98
Douglas,Superior,City,Ward 1,0,Scattering,Scattering,2006,98
Douglas,Superior,City,Ward 2,10,Patrick Crooks,Conservative,2006,11
Douglas,Superior,City,Ward 2,1,Scattering,Scattering,2006,11
Douglas,Superior,City,Wards 3 - 5,37,Patrick Crooks,Conservative,2006,37
Douglas,Superior,City,Wards 3 - 5,0,Scattering,Scattering,2006,37
Douglas,Superior,City,Ward 6,32,Patrick Crooks,Conservative,2006,32
Douglas,Superior,City,Ward 6,0,Scattering,Scattering,2006,32
Douglas,Superior,City,Ward 7,19,Patrick Crooks,Conservative,2006,19
Douglas,Superior,City,Ward 7,0,Scattering,Scattering,2006,19
Douglas,Superior,City,Ward 8,0,Patrick Crooks,Conservative,2006,0
Douglas,Superior,City,Ward 8,0,Scattering,Scattering,2006,0
Douglas,Superior,City,Ward 9,20,Patrick Crooks,Conservative,2006,20
Douglas,Superior,City,Ward 9,0,Scattering,Scattering,2006,20
Douglas,Superior,City,Ward 10,17,Patrick Crooks,Conservative,2006,17
Douglas,Superior,City,Ward 10,0,Scattering,Scattering,2006,17
Douglas,Superior,City,Ward 11,3,Patrick Crooks,Conservative,2006,3
Douglas,Superior,City,Ward 11,0,Scattering,Scattering,2006,3
Douglas,Superior,City,Ward 12,10,Patrick Crooks,Conservative,2006,10
Douglas,Superior,City,Ward 12,0,Scattering,Scattering,2006,10
Douglas,Superior,City,Ward 13,0,Patrick Crooks,Conservative,2006,0
Douglas,Superior,City,Ward 13,0,Scattering,Scattering,2006,0
Douglas,Superior,City,Ward 14,15,Patrick Crooks,Conservative,2006,15
Douglas,Superior,City,Ward 14,0,Scattering,Scattering,2006,15
Douglas,Superior,City,Ward 15,43,Patrick Crooks,Conservative,2006,43
Douglas,Superior,City,Ward 15,0,Scattering,Scattering,2006,43
Douglas,Superior,City,Wards 16 & 18,8,Patrick Crooks,Conservative,2006,8
Douglas,Superior,City,Wards 16 & 18,0,Scattering,Scattering,2006,8
Douglas,Superior,City,Ward 17,0,Patrick Crooks,Conservative,2006,0
Douglas,Superior,City,Ward 17,0,Scattering,Scattering,2006,0
Douglas,Superior,City,Ward 19,22,Patrick Crooks,Conservative,2006,22
Douglas,Superior,City,Ward 19,0,Scattering,Scattering,2006,22
Douglas,Superior,City,Ward 20,30,Patrick Crooks,Conservative,2006,30
Douglas,Superior,City,Ward 20,0,Scattering,Scattering,2006,30
Douglas,Superior,City,Ward 21,31,Patrick Crooks,Conservative,2006,31
Douglas,Superior,City,Ward 21,0,Scattering,Scattering,2006,31
Douglas,Superior,City,Ward 22,3,Patrick Crooks,Conservative,2006,3
Douglas,Superior,City,Ward 22,0,Scattering,Scattering,2006,3
Douglas,Superior,City,Ward 23,8,Patrick Crooks,Conservative,2006,8
Douglas,Superior,City,Ward 23,0,Scattering,Scattering,2006,8
Douglas,Superior,City,Ward 24,3,Patrick Crooks,Conservative,2006,3
Douglas,Superior,City,Ward 24,0,Scattering,Scattering,2006,3
Douglas,Superior,City,Ward 25,27,Patrick Crooks,Conservative,2006,27
Douglas,Superior,City,Ward 25,0,Scattering,Scattering,2006,27
Douglas,Superior,City,Ward 26,8,Patrick Crooks,Conservative,2006,8
Douglas,Superior,City,Ward 26,0,Scattering,Scattering,2006,8
Douglas,Superior,City,Ward 27,5,Patrick Crooks,Conservative,2006,5
Douglas,Superior,City,Ward 27,0,Scattering,Scattering,2006,5
Douglas,Superior,City,Ward 28,3,Patrick Crooks,Conservative,2006,3
Douglas,Superior,City,Ward 28,0,Scattering,Scattering,2006,3
Douglas,Superior,City,Ward 29,10,Patrick Crooks,Conservative,2006,10
Douglas,Superior,City,Ward 29,0,Scattering,Scattering,2006,10
Douglas,Superior,City,Ward 30,69,Patrick Crooks,Conservative,2006,71
Douglas,Superior,City,Ward 30,2,Scattering,Scattering,2006,71
Douglas,Superior,City,Ward 31,20,Patrick Crooks,Conservative,2006,20
Douglas,Superior,City,Ward 31,0,Scattering,Scattering,2006,20
Douglas,Superior,City,Ward 32,1,Patrick Crooks,Conservative,2006,1
Douglas,Superior,City,Ward 32,0,Scattering,Scattering,2006,1
Douglas,Superior,City,Ward 33,27,Patrick Crooks,Conservative,2006,27
Douglas,Superior,City,Ward 33,0,Scattering,Scattering,2006,27
Douglas,Superior,City,Ward 34,2,Patrick Crooks,Conservative,2006,2
Douglas,Superior,City,Ward 34,0,Scattering,Scattering,2006,2
Douglas,Superior,City,Ward 35,29,Patrick Crooks,Conservative,2006,29
Douglas,Superior,City,Ward 35,0,Scattering,Scattering,2006,29
Douglas,Superior,City,Ward 36,10,Patrick Crooks,Conservative,2006,10
