county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Milwaukee,Milwaukee,City,Ward 192,336,Mike Gableman,Conservative,2008,635
Milwaukee,Milwaukee,City,Ward 192,298,Louis Butler,Liberal,2008,635
Milwaukee,Milwaukee,City,Ward 192,1,Scattering,Scattering,2008,635
Milwaukee,Milwaukee,City,Ward 193,241,Mike Gableman,Conservative,2008,424
Milwaukee,Milwaukee,City,Ward 193,180,Louis Butler,Liberal,2008,424
Milwaukee,Milwaukee,City,Ward 193,3,Scattering,Scattering,2008,424
Milwaukee,Milwaukee,City,Ward 194,126,Mike Gableman,Conservative,2008,237
Milwaukee,Milwaukee,City,Ward 194,110,Louis Butler,Liberal,2008,237
Milwaukee,Milwaukee,City,Ward 194,1,Scattering,Scattering,2008,237
Milwaukee,Milwaukee,City,Ward 195,127,Mike Gableman,Conservative,2008,240
Milwaukee,Milwaukee,City,Ward 195,113,Louis Butler,Liberal,2008,240
Milwaukee,Milwaukee,City,Ward 195,0,Scattering,Scattering,2008,240
Milwaukee,Milwaukee,City,Ward 196,205,Mike Gableman,Conservative,2008,415
Milwaukee,Milwaukee,City,Ward 196,209,Louis Butler,Liberal,2008,415
Milwaukee,Milwaukee,City,Ward 196,1,Scattering,Scattering,2008,415
Milwaukee,Milwaukee,City,Ward 197,334,Mike Gableman,Conservative,2008,598
Milwaukee,Milwaukee,City,Ward 197,262,Louis Butler,Liberal,2008,598
Milwaukee,Milwaukee,City,Ward 197,2,Scattering,Scattering,2008,598
Milwaukee,Milwaukee,City,Ward 198,226,Mike Gableman,Conservative,2008,430
Milwaukee,Milwaukee,City,Ward 198,201,Louis Butler,Liberal,2008,430
Milwaukee,Milwaukee,City,Ward 198,3,Scattering,Scattering,2008,430
Milwaukee,Milwaukee,City,Ward 199,185,Mike Gableman,Conservative,2008,335
Milwaukee,Milwaukee,City,Ward 199,148,Louis Butler,Liberal,2008,335
Milwaukee,Milwaukee,City,Ward 199,2,Scattering,Scattering,2008,335
Milwaukee,Milwaukee,City,Ward 200,298,Mike Gableman,Conservative,2008,600
Milwaukee,Milwaukee,City,Ward 200,299,Louis Butler,Liberal,2008,600
Milwaukee,Milwaukee,City,Ward 200,3,Scattering,Scattering,2008,600
Milwaukee,Milwaukee,City,Ward 201,69,Mike Gableman,Conservative,2008,240
Milwaukee,Milwaukee,City,Ward 201,169,Louis Butler,Liberal,2008,240
Milwaukee,Milwaukee,City,Ward 201,2,Scattering,Scattering,2008,240
Milwaukee,Milwaukee,City,Ward 202,37,Mike Gableman,Conservative,2008,105
Milwaukee,Milwaukee,City,Ward 202,67,Louis Butler,Liberal,2008,105
Milwaukee,Milwaukee,City,Ward 202,1,Scattering,Scattering,2008,105
Milwaukee,Milwaukee,City,Ward 203,40,Mike Gableman,Conservative,2008,125
Milwaukee,Milwaukee,City,Ward 203,84,Louis Butler,Liberal,2008,125
Milwaukee,Milwaukee,City,Ward 203,1,Scattering,Scattering,2008,125
Milwaukee,Milwaukee,City,Ward 204,19,Mike Gableman,Conservative,2008,57
Milwaukee,Milwaukee,City,Ward 204,38,Louis Butler,Liberal,2008,57
Milwaukee,Milwaukee,City,Ward 204,0,Scattering,Scattering,2008,57
Milwaukee,Milwaukee,City,Ward 205,18,Mike Gableman,Conservative,2008,34
Milwaukee,Milwaukee,City,Ward 205,16,Louis Butler,Liberal,2008,34
Milwaukee,Milwaukee,City,Ward 205,0,Scattering,Scattering,2008,34
Milwaukee,Milwaukee,City,Ward 206,25,Mike Gableman,Conservative,2008,86
Milwaukee,Milwaukee,City,Ward 206,59,Louis Butler,Liberal,2008,86
Milwaukee,Milwaukee,City,Ward 206,2,Scattering,Scattering,2008,86
Milwaukee,Milwaukee,City,Ward 207,26,Mike Gableman,Conservative,2008,71
Milwaukee,Milwaukee,City,Ward 207,45,Louis Butler,Liberal,2008,71
Milwaukee,Milwaukee,City,Ward 207,0,Scattering,Scattering,2008,71
Milwaukee,Milwaukee,City,Ward 208,19,Mike Gableman,Conservative,2008,51
Milwaukee,Milwaukee,City,Ward 208,32,Louis Butler,Liberal,2008,51
Milwaukee,Milwaukee,City,Ward 208,0,Scattering,Scattering,2008,51
Milwaukee,Milwaukee,City,Ward 209,41,Mike Gableman,Conservative,2008,110
Milwaukee,Milwaukee,City,Ward 209,67,Louis Butler,Liberal,2008,110
Milwaukee,Milwaukee,City,Ward 209,2,Scattering,Scattering,2008,110
Milwaukee,Milwaukee,City,Ward 210,32,Mike Gableman,Conservative,2008,88
Milwaukee,Milwaukee,City,Ward 210,54,Louis Butler,Liberal,2008,88
Milwaukee,Milwaukee,City,Ward 210,2,Scattering,Scattering,2008,88
Milwaukee,Milwaukee,City,Ward 211,45,Mike Gableman,Conservative,2008,87
Milwaukee,Milwaukee,City,Ward 211,41,Louis Butler,Liberal,2008,87
Milwaukee,Milwaukee,City,Ward 211,1,Scattering,Scattering,2008,87
Milwaukee,Milwaukee,City,Ward 212,48,Mike Gableman,Conservative,2008,117
Milwaukee,Milwaukee,City,Ward 212,67,Louis Butler,Liberal,2008,117
Milwaukee,Milwaukee,City,Ward 212,2,Scattering,Scattering,2008,117
Milwaukee,Milwaukee,City,Ward 213,47,Mike Gableman,Conservative,2008,87
Milwaukee,Milwaukee,City,Ward 213,39,Louis Butler,Liberal,2008,87
Milwaukee,Milwaukee,City,Ward 213,1,Scattering,Scattering,2008,87
Milwaukee,Milwaukee,City,Ward 214,27,Mike Gableman,Conservative,2008,73
Milwaukee,Milwaukee,City,Ward 214,46,Louis Butler,Liberal,2008,73
Milwaukee,Milwaukee,City,Ward 214,0,Scattering,Scattering,2008,73
Milwaukee,Milwaukee,City,Ward 215,39,Mike Gableman,Conservative,2008,94
Milwaukee,Milwaukee,City,Ward 215,55,Louis Butler,Liberal,2008,94
Milwaukee,Milwaukee,City,Ward 215,0,Scattering,Scattering,2008,94
Milwaukee,Milwaukee,City,Ward 216,169,Mike Gableman,Conservative,2008,340
Milwaukee,Milwaukee,City,Ward 216,168,Louis Butler,Liberal,2008,340
Milwaukee,Milwaukee,City,Ward 216,3,Scattering,Scattering,2008,340
Milwaukee,Milwaukee,City,Ward 217,163,Mike Gableman,Conservative,2008,356
Milwaukee,Milwaukee,City,Ward 217,188,Louis Butler,Liberal,2008,356
Milwaukee,Milwaukee,City,Ward 217,5,Scattering,Scattering,2008,356
Milwaukee,Milwaukee,City,Ward 218,137,Mike Gableman,Conservative,2008,293
Milwaukee,Milwaukee,City,Ward 218,155,Louis Butler,Liberal,2008,293
Milwaukee,Milwaukee,City,Ward 218,1,Scattering,Scattering,2008,293
Milwaukee,Milwaukee,City,Ward 219,121,Mike Gableman,Conservative,2008,222
Milwaukee,Milwaukee,City,Ward 219,100,Louis Butler,Liberal,2008,222
Milwaukee,Milwaukee,City,Ward 219,1,Scattering,Scattering,2008,222
Milwaukee,Milwaukee,City,Ward 220,136,Mike Gableman,Conservative,2008,284
Milwaukee,Milwaukee,City,Ward 220,148,Louis Butler,Liberal,2008,284
Milwaukee,Milwaukee,City,Ward 220,0,Scattering,Scattering,2008,284
Milwaukee,Milwaukee,City,Ward 221,199,Mike Gableman,Conservative,2008,397
Milwaukee,Milwaukee,City,Ward 221,198,Louis Butler,Liberal,2008,397
Milwaukee,Milwaukee,City,Ward 221,0,Scattering,Scattering,2008,397
Milwaukee,Milwaukee,City,Ward 222,177,Mike Gableman,Conservative,2008,327
Milwaukee,Milwaukee,City,Ward 222,148,Louis Butler,Liberal,2008,327
Milwaukee,Milwaukee,City,Ward 222,2,Scattering,Scattering,2008,327
Milwaukee,Milwaukee,City,Ward 223,156,Mike Gableman,Conservative,2008,316
Milwaukee,Milwaukee,City,Ward 223,156,Louis Butler,Liberal,2008,316
Milwaukee,Milwaukee,City,Ward 223,4,Scattering,Scattering,2008,316
Milwaukee,Milwaukee,City,Ward 224,210,Mike Gableman,Conservative,2008,417
Milwaukee,Milwaukee,City,Ward 224,204,Louis Butler,Liberal,2008,417
Milwaukee,Milwaukee,City,Ward 224,3,Scattering,Scattering,2008,417
Milwaukee,Milwaukee,City,Ward 225,147,Mike Gableman,Conservative,2008,330
Milwaukee,Milwaukee,City,Ward 225,181,Louis Butler,Liberal,2008,330
Milwaukee,Milwaukee,City,Ward 225,2,Scattering,Scattering,2008,330
Milwaukee,Milwaukee,City,Ward 226,80,Mike Gableman,Conservative,2008,182
Milwaukee,Milwaukee,City,Ward 226,102,Louis Butler,Liberal,2008,182
Milwaukee,Milwaukee,City,Ward 226,0,Scattering,Scattering,2008,182
Milwaukee,Milwaukee,City,Ward 227,62,Mike Gableman,Conservative,2008,106
Milwaukee,Milwaukee,City,Ward 227,43,Louis Butler,Liberal,2008,106
Milwaukee,Milwaukee,City,Ward 227,1,Scattering,Scattering,2008,106
Milwaukee,Milwaukee,City,Ward 228,219,Mike Gableman,Conservative,2008,455
Milwaukee,Milwaukee,City,Ward 228,234,Louis Butler,Liberal,2008,455
Milwaukee,Milwaukee,City,Ward 228,2,Scattering,Scattering,2008,455
Milwaukee,Milwaukee,City,Ward 229,214,Mike Gableman,Conservative,2008,410
Milwaukee,Milwaukee,City,Ward 229,195,Louis Butler,Liberal,2008,410
Milwaukee,Milwaukee,City,Ward 229,1,Scattering,Scattering,2008,410
Milwaukee,Milwaukee,City,Ward 230,365,Mike Gableman,Conservative,2008,631
Milwaukee,Milwaukee,City,Ward 230,260,Louis Butler,Liberal,2008,631
Milwaukee,Milwaukee,City,Ward 230,6,Scattering,Scattering,2008,631
Milwaukee,Milwaukee,City,Ward 231,389,Mike Gableman,Conservative,2008,743
Milwaukee,Milwaukee,City,Ward 231,351,Louis Butler,Liberal,2008,743
Milwaukee,Milwaukee,City,Ward 231,3,Scattering,Scattering,2008,743
Milwaukee,Milwaukee,City,Ward 232,273,Mike Gableman,Conservative,2008,569
Milwaukee,Milwaukee,City,Ward 232,293,Louis Butler,Liberal,2008,569
Milwaukee,Milwaukee,City,Ward 232,3,Scattering,Scattering,2008,569
Milwaukee,Milwaukee,City,Ward 233,156,Mike Gableman,Conservative,2008,295
Milwaukee,Milwaukee,City,Ward 233,137,Louis Butler,Liberal,2008,295
Milwaukee,Milwaukee,City,Ward 233,2,Scattering,Scattering,2008,295
Milwaukee,Milwaukee,City,Ward 234,162,Mike Gableman,Conservative,2008,347
Milwaukee,Milwaukee,City,Ward 234,176,Louis Butler,Liberal,2008,347
Milwaukee,Milwaukee,City,Ward 234,9,Scattering,Scattering,2008,347
Milwaukee,Milwaukee,City,Ward 235,63,Mike Gableman,Conservative,2008,172
Milwaukee,Milwaukee,City,Ward 235,109,Louis Butler,Liberal,2008,172
Milwaukee,Milwaukee,City,Ward 235,0,Scattering,Scattering,2008,172
Milwaukee,Milwaukee,City,Ward 236,144,Mike Gableman,Conservative,2008,348
Milwaukee,Milwaukee,City,Ward 236,202,Louis Butler,Liberal,2008,348
Milwaukee,Milwaukee,City,Ward 236,2,Scattering,Scattering,2008,348
Milwaukee,Milwaukee,City,Ward 237,126,Mike Gableman,Conservative,2008,308
Milwaukee,Milwaukee,City,Ward 237,181,Louis Butler,Liberal,2008,308
Milwaukee,Milwaukee,City,Ward 237,1,Scattering,Scattering,2008,308
Milwaukee,Milwaukee,City,Ward 238,208,Mike Gableman,Conservative,2008,535
Milwaukee,Milwaukee,City,Ward 238,323,Louis Butler,Liberal,2008,535
Milwaukee,Milwaukee,City,Ward 238,4,Scattering,Scattering,2008,535
Milwaukee,Milwaukee,City,Ward 239,120,Mike Gableman,Conservative,2008,326
Milwaukee,Milwaukee,City,Ward 239,206,Louis Butler,Liberal,2008,326
Milwaukee,Milwaukee,City,Ward 239,0,Scattering,Scattering,2008,326
Milwaukee,Milwaukee,City,Ward 240,110,Mike Gableman,Conservative,2008,344
Milwaukee,Milwaukee,City,Ward 240,230,Louis Butler,Liberal,2008,344
Milwaukee,Milwaukee,City,Ward 240,4,Scattering,Scattering,2008,344
Milwaukee,Milwaukee,City,Ward 241,98,Mike Gableman,Conservative,2008,223
Milwaukee,Milwaukee,City,Ward 241,124,Louis Butler,Liberal,2008,223
Milwaukee,Milwaukee,City,Ward 241,1,Scattering,Scattering,2008,223
Milwaukee,Milwaukee,City,Ward 242,112,Mike Gableman,Conservative,2008,258
Milwaukee,Milwaukee,City,Ward 242,142,Louis Butler,Liberal,2008,258
Milwaukee,Milwaukee,City,Ward 242,4,Scattering,Scattering,2008,258
Milwaukee,Milwaukee,City,Ward 243,64,Mike Gableman,Conservative,2008,157
Milwaukee,Milwaukee,City,Ward 243,90,Louis Butler,Liberal,2008,157
Milwaukee,Milwaukee,City,Ward 243,3,Scattering,Scattering,2008,157
Milwaukee,Milwaukee,City,Ward 244,53,Mike Gableman,Conservative,2008,106
Milwaukee,Milwaukee,City,Ward 244,52,Louis Butler,Liberal,2008,106
Milwaukee,Milwaukee,City,Ward 244,1,Scattering,Scattering,2008,106
Milwaukee,Milwaukee,City,Ward 245,115,Mike Gableman,Conservative,2008,243
Milwaukee,Milwaukee,City,Ward 245,125,Louis Butler,Liberal,2008,243
Milwaukee,Milwaukee,City,Ward 245,3,Scattering,Scattering,2008,243
Milwaukee,Milwaukee,City,Ward 246,34,Mike Gableman,Conservative,2008,102
Milwaukee,Milwaukee,City,Ward 246,65,Louis Butler,Liberal,2008,102
Milwaukee,Milwaukee,City,Ward 246,3,Scattering,Scattering,2008,102
Milwaukee,Milwaukee,City,Ward 247,69,Mike Gableman,Conservative,2008,170
Milwaukee,Milwaukee,City,Ward 247,100,Louis Butler,Liberal,2008,170
Milwaukee,Milwaukee,City,Ward 247,1,Scattering,Scattering,2008,170
Milwaukee,Milwaukee,City,Ward 248,89,Mike Gableman,Conservative,2008,199
Milwaukee,Milwaukee,City,Ward 248,108,Louis Butler,Liberal,2008,199
Milwaukee,Milwaukee,City,Ward 248,2,Scattering,Scattering,2008,199
Milwaukee,Milwaukee,City,Ward 249,115,Mike Gableman,Conservative,2008,276
Milwaukee,Milwaukee,City,Ward 249,154,Louis Butler,Liberal,2008,276
Milwaukee,Milwaukee,City,Ward 249,7,Scattering,Scattering,2008,276
Milwaukee,Milwaukee,City,Ward 250,164,Mike Gableman,Conservative,2008,401
Milwaukee,Milwaukee,City,Ward 250,237,Louis Butler,Liberal,2008,401
Milwaukee,Milwaukee,City,Ward 250,0,Scattering,Scattering,2008,401
Milwaukee,Milwaukee,City,Ward 251,136,Mike Gableman,Conservative,2008,398
Milwaukee,Milwaukee,City,Ward 251,259,Louis Butler,Liberal,2008,398
Milwaukee,Milwaukee,City,Ward 251,3,Scattering,Scattering,2008,398
Milwaukee,Milwaukee,City,Ward 252,149,Mike Gableman,Conservative,2008,421
Milwaukee,Milwaukee,City,Ward 252,272,Louis Butler,Liberal,2008,421
Milwaukee,Milwaukee,City,Ward 252,0,Scattering,Scattering,2008,421
Milwaukee,Milwaukee,City,Ward 253,148,Mike Gableman,Conservative,2008,452
Milwaukee,Milwaukee,City,Ward 253,302,Louis Butler,Liberal,2008,452
Milwaukee,Milwaukee,City,Ward 253,2,Scattering,Scattering,2008,452
Milwaukee,Milwaukee,City,Ward 254,97,Mike Gableman,Conservative,2008,256
Milwaukee,Milwaukee,City,Ward 254,158,Louis Butler,Liberal,2008,256
Milwaukee,Milwaukee,City,Ward 254,1,Scattering,Scattering,2008,256
Milwaukee,Milwaukee,City,Ward 255,252,Mike Gableman,Conservative,2008,479
Milwaukee,Milwaukee,City,Ward 255,224,Louis Butler,Liberal,2008,479
Milwaukee,Milwaukee,City,Ward 255,3,Scattering,Scattering,2008,479
Milwaukee,Milwaukee,City,Ward 256,196,Mike Gableman,Conservative,2008,422
Milwaukee,Milwaukee,City,Ward 256,223,Louis Butler,Liberal,2008,422
Milwaukee,Milwaukee,City,Ward 256,3,Scattering,Scattering,2008,422
Milwaukee,Milwaukee,City,Ward 257,142,Mike Gableman,Conservative,2008,312
Milwaukee,Milwaukee,City,Ward 257,166,Louis Butler,Liberal,2008,312
Milwaukee,Milwaukee,City,Ward 257,4,Scattering,Scattering,2008,312
Milwaukee,Milwaukee,City,Ward 258,68,Mike Gableman,Conservative,2008,298
Milwaukee,Milwaukee,City,Ward 258,227,Louis Butler,Liberal,2008,298
Milwaukee,Milwaukee,City,Ward 258,3,Scattering,Scattering,2008,298
Milwaukee,Milwaukee,City,Ward 259,122,Mike Gableman,Conservative,2008,327
Milwaukee,Milwaukee,City,Ward 259,204,Louis Butler,Liberal,2008,327
Milwaukee,Milwaukee,City,Ward 259,1,Scattering,Scattering,2008,327
Milwaukee,Milwaukee,City,Ward 260,32,Mike Gableman,Conservative,2008,119
Milwaukee,Milwaukee,City,Ward 260,87,Louis Butler,Liberal,2008,119
Milwaukee,Milwaukee,City,Ward 260,0,Scattering,Scattering,2008,119
Milwaukee,Milwaukee,City,Ward 261,138,Mike Gableman,Conservative,2008,354
Milwaukee,Milwaukee,City,Ward 261,214,Louis Butler,Liberal,2008,354
Milwaukee,Milwaukee,City,Ward 261,2,Scattering,Scattering,2008,354
Milwaukee,Milwaukee,City,Ward 263,105,Mike Gableman,Conservative,2008,187
Milwaukee,Milwaukee,City,Ward 263,82,Louis Butler,Liberal,2008,187
Milwaukee,Milwaukee,City,Ward 263,0,Scattering,Scattering,2008,187
Milwaukee,Milwaukee,City,Ward 264,187,Mike Gableman,Conservative,2008,540
Milwaukee,Milwaukee,City,Ward 264,349,Louis Butler,Liberal,2008,540
Milwaukee,Milwaukee,City,Ward 264,4,Scattering,Scattering,2008,540
Milwaukee,Milwaukee,City,Ward 265,93,Mike Gableman,Conservative,2008,291
Milwaukee,Milwaukee,City,Ward 265,198,Louis Butler,Liberal,2008,291
Milwaukee,Milwaukee,City,Ward 265,0,Scattering,Scattering,2008,291
Milwaukee,Milwaukee,City,Ward 266,91,Mike Gableman,Conservative,2008,284
Milwaukee,Milwaukee,City,Ward 266,193,Louis Butler,Liberal,2008,284
Milwaukee,Milwaukee,City,Ward 266,0,Scattering,Scattering,2008,284
Milwaukee,Milwaukee,City,Ward 267,177,Mike Gableman,Conservative,2008,597
Milwaukee,Milwaukee,City,Ward 267,416,Louis Butler,Liberal,2008,597
Milwaukee,Milwaukee,City,Ward 267,4,Scattering,Scattering,2008,597
Milwaukee,Milwaukee,City,Ward 268,173,Mike Gableman,Conservative,2008,408
Milwaukee,Milwaukee,City,Ward 268,235,Louis Butler,Liberal,2008,408
Milwaukee,Milwaukee,City,Ward 268,0,Scattering,Scattering,2008,408
Milwaukee,Milwaukee,City,Ward 269,165,Mike Gableman,Conservative,2008,466
Milwaukee,Milwaukee,City,Ward 269,301,Louis Butler,Liberal,2008,466
Milwaukee,Milwaukee,City,Ward 269,0,Scattering,Scattering,2008,466
Milwaukee,Milwaukee,City,Ward 270,31,Mike Gableman,Conservative,2008,118
Milwaukee,Milwaukee,City,Ward 270,87,Louis Butler,Liberal,2008,118
Milwaukee,Milwaukee,City,Ward 270,0,Scattering,Scattering,2008,118
Milwaukee,Milwaukee,City,Ward 271,115,Mike Gableman,Conservative,2008,345
Milwaukee,Milwaukee,City,Ward 271,229,Louis Butler,Liberal,2008,345
Milwaukee,Milwaukee,City,Ward 271,1,Scattering,Scattering,2008,345
Milwaukee,Milwaukee,City,Ward 272,40,Mike Gableman,Conservative,2008,132
Milwaukee,Milwaukee,City,Ward 272,91,Louis Butler,Liberal,2008,132
Milwaukee,Milwaukee,City,Ward 272,1,Scattering,Scattering,2008,132
Milwaukee,Milwaukee,City,Ward 273,362,Mike Gableman,Conservative,2008,713
Milwaukee,Milwaukee,City,Ward 273,349,Louis Butler,Liberal,2008,713
Milwaukee,Milwaukee,City,Ward 273,2,Scattering,Scattering,2008,713
Milwaukee,Milwaukee,City,Ward 275,126,Mike Gableman,Conservative,2008,422
Milwaukee,Milwaukee,City,Ward 275,291,Louis Butler,Liberal,2008,422
Milwaukee,Milwaukee,City,Ward 275,5,Scattering,Scattering,2008,422
Milwaukee,Milwaukee,City,Ward 276,217,Mike Gableman,Conservative,2008,695
Milwaukee,Milwaukee,City,Ward 276,471,Louis Butler,Liberal,2008,695
Milwaukee,Milwaukee,City,Ward 276,7,Scattering,Scattering,2008,695
Milwaukee,Milwaukee,City,Ward 277,103,Mike Gableman,Conservative,2008,283
Milwaukee,Milwaukee,City,Ward 277,176,Louis Butler,Liberal,2008,283
Milwaukee,Milwaukee,City,Ward 277,4,Scattering,Scattering,2008,283
Milwaukee,Milwaukee,City,Ward 278,111,Mike Gableman,Conservative,2008,347
Milwaukee,Milwaukee,City,Ward 278,234,Louis Butler,Liberal,2008,347
Milwaukee,Milwaukee,City,Ward 278,2,Scattering,Scattering,2008,347
Milwaukee,Milwaukee,City,Ward 279,72,Mike Gableman,Conservative,2008,256
Milwaukee,Milwaukee,City,Ward 279,182,Louis Butler,Liberal,2008,256
Milwaukee,Milwaukee,City,Ward 279,2,Scattering,Scattering,2008,256
Milwaukee,Milwaukee,City,Ward 280,99,Mike Gableman,Conservative,2008,275
Milwaukee,Milwaukee,City,Ward 280,174,Louis Butler,Liberal,2008,275
Milwaukee,Milwaukee,City,Ward 280,2,Scattering,Scattering,2008,275
Milwaukee,Milwaukee,City,Ward 281,58,Mike Gableman,Conservative,2008,142
Milwaukee,Milwaukee,City,Ward 281,83,Louis Butler,Liberal,2008,142
Milwaukee,Milwaukee,City,Ward 281,1,Scattering,Scattering,2008,142
Milwaukee,Milwaukee,City,Ward 282,124,Mike Gableman,Conservative,2008,381
Milwaukee,Milwaukee,City,Ward 282,255,Louis Butler,Liberal,2008,381
Milwaukee,Milwaukee,City,Ward 282,2,Scattering,Scattering,2008,381
Milwaukee,Milwaukee,City,Ward 283,122,Mike Gableman,Conservative,2008,269
Milwaukee,Milwaukee,City,Ward 283,142,Louis Butler,Liberal,2008,269
Milwaukee,Milwaukee,City,Ward 283,5,Scattering,Scattering,2008,269
Milwaukee,Milwaukee,City,Ward 284,123,Mike Gableman,Conservative,2008,274
Milwaukee,Milwaukee,City,Ward 284,150,Louis Butler,Liberal,2008,274
Milwaukee,Milwaukee,City,Ward 284,1,Scattering,Scattering,2008,274
Milwaukee,Milwaukee,City,Ward 285,151,Mike Gableman,Conservative,2008,329
Milwaukee,Milwaukee,City,Ward 285,175,Louis Butler,Liberal,2008,329
Milwaukee,Milwaukee,City,Ward 285,3,Scattering,Scattering,2008,329
Milwaukee,Milwaukee,City,Ward 286,121,Mike Gableman,Conservative,2008,240
Milwaukee,Milwaukee,City,Ward 286,117,Louis Butler,Liberal,2008,240
Milwaukee,Milwaukee,City,Ward 286,2,Scattering,Scattering,2008,240
Milwaukee,Milwaukee,City,Ward 287,116,Mike Gableman,Conservative,2008,249
Milwaukee,Milwaukee,City,Ward 287,132,Louis Butler,Liberal,2008,249
Milwaukee,Milwaukee,City,Ward 287,1,Scattering,Scattering,2008,249
Milwaukee,Milwaukee,City,Ward 288,134,Mike Gableman,Conservative,2008,254
Milwaukee,Milwaukee,City,Ward 288,116,Louis Butler,Liberal,2008,254
Milwaukee,Milwaukee,City,Ward 288,4,Scattering,Scattering,2008,254
Milwaukee,Milwaukee,City,Ward 289,141,Mike Gableman,Conservative,2008,289
Milwaukee,Milwaukee,City,Ward 289,147,Louis Butler,Liberal,2008,289
Milwaukee,Milwaukee,City,Ward 289,1,Scattering,Scattering,2008,289
Milwaukee,Milwaukee,City,Ward 290,32,Mike Gableman,Conservative,2008,66
Milwaukee,Milwaukee,City,Ward 290,32,Louis Butler,Liberal,2008,66
Milwaukee,Milwaukee,City,Ward 290,2,Scattering,Scattering,2008,66
Milwaukee,Milwaukee,City,Ward 291,31,Mike Gableman,Conservative,2008,69
Milwaukee,Milwaukee,City,Ward 291,38,Louis Butler,Liberal,2008,69
Milwaukee,Milwaukee,City,Ward 291,0,Scattering,Scattering,2008,69
Milwaukee,Milwaukee,City,Ward 292,39,Mike Gableman,Conservative,2008,115
Milwaukee,Milwaukee,City,Ward 292,76,Louis Butler,Liberal,2008,115
Milwaukee,Milwaukee,City,Ward 292,0,Scattering,Scattering,2008,115
Milwaukee,Milwaukee,City,Ward 293,21,Mike Gableman,Conservative,2008,48
Milwaukee,Milwaukee,City,Ward 293,27,Louis Butler,Liberal,2008,48
Milwaukee,Milwaukee,City,Ward 293,0,Scattering,Scattering,2008,48
Milwaukee,Milwaukee,City,Ward 294,13,Mike Gableman,Conservative,2008,38
Milwaukee,Milwaukee,City,Ward 294,25,Louis Butler,Liberal,2008,38
Milwaukee,Milwaukee,City,Ward 294,0,Scattering,Scattering,2008,38
Milwaukee,Milwaukee,City,Ward 295,58,Mike Gableman,Conservative,2008,138
Milwaukee,Milwaukee,City,Ward 295,79,Louis Butler,Liberal,2008,138
Milwaukee,Milwaukee,City,Ward 295,1,Scattering,Scattering,2008,138
Milwaukee,Milwaukee,City,Ward 296,80,Mike Gableman,Conservative,2008,172
Milwaukee,Milwaukee,City,Ward 296,87,Louis Butler,Liberal,2008,172
Milwaukee,Milwaukee,City,Ward 296,5,Scattering,Scattering,2008,172
Milwaukee,Milwaukee,City,Ward 297,18,Mike Gableman,Conservative,2008,117
Milwaukee,Milwaukee,City,Ward 297,98,Louis Butler,Liberal,2008,117
Milwaukee,Milwaukee,City,Ward 297,1,Scattering,Scattering,2008,117
Milwaukee,Milwaukee,City,Ward 298,36,Mike Gableman,Conservative,2008,189
Milwaukee,Milwaukee,City,Ward 298,152,Louis Butler,Liberal,2008,189
Milwaukee,Milwaukee,City,Ward 298,1,Scattering,Scattering,2008,189
Milwaukee,Milwaukee,City,Ward 299,27,Mike Gableman,Conservative,2008,172
Milwaukee,Milwaukee,City,Ward 299,145,Louis Butler,Liberal,2008,172
Milwaukee,Milwaukee,City,Ward 299,0,Scattering,Scattering,2008,172
Milwaukee,Milwaukee,City,Ward 300,24,Mike Gableman,Conservative,2008,142
Milwaukee,Milwaukee,City,Ward 300,118,Louis Butler,Liberal,2008,142
Milwaukee,Milwaukee,City,Ward 300,0,Scattering,Scattering,2008,142
Milwaukee,Milwaukee,City,Ward 301,20,Mike Gableman,Conservative,2008,109
Milwaukee,Milwaukee,City,Ward 301,89,Louis Butler,Liberal,2008,109
Milwaukee,Milwaukee,City,Ward 301,0,Scattering,Scattering,2008,109
Milwaukee,Milwaukee,City,Ward 302,30,Mike Gableman,Conservative,2008,151
Milwaukee,Milwaukee,City,Ward 302,119,Louis Butler,Liberal,2008,151
Milwaukee,Milwaukee,City,Ward 302,2,Scattering,Scattering,2008,151
Milwaukee,Milwaukee,City,Ward 303,38,Mike Gableman,Conservative,2008,179
Milwaukee,Milwaukee,City,Ward 303,139,Louis Butler,Liberal,2008,179
Milwaukee,Milwaukee,City,Ward 303,2,Scattering,Scattering,2008,179
Milwaukee,Milwaukee,City,Ward 304,19,Mike Gableman,Conservative,2008,145
Milwaukee,Milwaukee,City,Ward 304,126,Louis Butler,Liberal,2008,145
Milwaukee,Milwaukee,City,Ward 304,0,Scattering,Scattering,2008,145
Milwaukee,Milwaukee,City,Ward 305,32,Mike Gableman,Conservative,2008,135
Milwaukee,Milwaukee,City,Ward 305,102,Louis Butler,Liberal,2008,135
Milwaukee,Milwaukee,City,Ward 305,1,Scattering,Scattering,2008,135
Milwaukee,Milwaukee,City,Ward 306,25,Mike Gableman,Conservative,2008,108
Milwaukee,Milwaukee,City,Ward 306,83,Louis Butler,Liberal,2008,108
Milwaukee,Milwaukee,City,Ward 306,0,Scattering,Scattering,2008,108
Milwaukee,Milwaukee,City,Ward 307,35,Mike Gableman,Conservative,2008,172
Milwaukee,Milwaukee,City,Ward 307,137,Louis Butler,Liberal,2008,172
Milwaukee,Milwaukee,City,Ward 307,0,Scattering,Scattering,2008,172
Milwaukee,Milwaukee,City,Ward 308,14,Mike Gableman,Conservative,2008,75
