county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Marathon,Rib Mountain,Town,Wards 1 - 10,710,Shirley S Abrahamson,Liberal,2009,1223
Marathon,Rib Mountain,Town,Wards 1 - 10,1,Scattering,Scattering,2009,1223
Marathon,Rietbrock,Town,Ward 1,67,Randy R Koschnick,Conservative,2009,152
Marathon,Rietbrock,Town,Ward 1,85,Shirley S Abrahamson,Liberal,2009,152
Marathon,Rietbrock,Town,Ward 1,0,Scattering,Scattering,2009,152
Marathon,Ringle,Town,Wards 1 & 2,179,Randy R Koschnick,Conservative,2009,442
Marathon,Ringle,Town,Wards 1 & 2,263,Shirley S Abrahamson,Liberal,2009,442
Marathon,Ringle,Town,Wards 1 & 2,0,Scattering,Scattering,2009,442
Marathon,Spencer,Town,Wards 1 & 2,52,Randy R Koschnick,Conservative,2009,110
Marathon,Spencer,Town,Wards 1 & 2,58,Shirley S Abrahamson,Liberal,2009,110
Marathon,Spencer,Town,Wards 1 & 2,0,Scattering,Scattering,2009,110
Marathon,Stettin,Town,Wards 1 & 2,155,Randy R Koschnick,Conservative,2009,351
Marathon,Stettin,Town,Wards 1 & 2,196,Shirley S Abrahamson,Liberal,2009,351
Marathon,Stettin,Town,Wards 1 & 2,0,Scattering,Scattering,2009,351
Marathon,Stettin,Town,Wards 3 & 4,111,Randy R Koschnick,Conservative,2009,261
Marathon,Stettin,Town,Wards 3 & 4,150,Shirley S Abrahamson,Liberal,2009,261
Marathon,Stettin,Town,Wards 3 & 4,0,Scattering,Scattering,2009,261
Marathon,Texas,Town,Wards 1 & 2,219,Randy R Koschnick,Conservative,2009,498
Marathon,Texas,Town,Wards 1 & 2,279,Shirley S Abrahamson,Liberal,2009,498
Marathon,Texas,Town,Wards 1 & 2,0,Scattering,Scattering,2009,498
Marathon,Wausau,Town,Wards 1 - 3,246,Randy R Koschnick,Conservative,2009,633
Marathon,Wausau,Town,Wards 1 - 3,385,Shirley S Abrahamson,Liberal,2009,633
Marathon,Wausau,Town,Wards 1 - 3,2,Scattering,Scattering,2009,633
Marathon,Weston,Town,Ward 1,45,Randy R Koschnick,Conservative,2009,79
Marathon,Weston,Town,Ward 1,33,Shirley S Abrahamson,Liberal,2009,79
Marathon,Weston,Town,Ward 1,1,Scattering,Scattering,2009,79
Marathon,Wien,Town,Ward 1,53,Randy R Koschnick,Conservative,2009,118
Marathon,Wien,Town,Ward 1,65,Shirley S Abrahamson,Liberal,2009,118
Marathon,Wien,Town,Ward 1,0,Scattering,Scattering,2009,118
Marathon,Athens,Village,Wards 1 & 2,63,Randy R Koschnick,Conservative,2009,163
Marathon,Athens,Village,Wards 1 & 2,100,Shirley S Abrahamson,Liberal,2009,163
Marathon,Athens,Village,Wards 1 & 2,0,Scattering,Scattering,2009,163
Marathon,Birnamwood,Village,Ward 2,0,Randy R Koschnick,Conservative,2009,2
Marathon,Birnamwood,Village,Ward 2,2,Shirley S Abrahamson,Liberal,2009,2
Marathon,Birnamwood,Village,Ward 2,0,Scattering,Scattering,2009,2
Marathon,Brokaw,Village,Ward 1,44,Randy R Koschnick,Conservative,2009,117
Marathon,Brokaw,Village,Ward 1,72,Shirley S Abrahamson,Liberal,2009,117
Marathon,Brokaw,Village,Ward 1,1,Scattering,Scattering,2009,117
Marathon,Dorchester,Village,Wards 2 & 3,0,Randy R Koschnick,Conservative,2009,0
Marathon,Dorchester,Village,Wards 2 & 3,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Dorchester,Village,Wards 2 & 3,0,Scattering,Scattering,2009,0
Marathon,Edgar,Village,Wards 1 - 3,119,Randy R Koschnick,Conservative,2009,336
Marathon,Edgar,Village,Wards 1 - 3,217,Shirley S Abrahamson,Liberal,2009,336
Marathon,Edgar,Village,Wards 1 - 3,0,Scattering,Scattering,2009,336
Marathon,Elderon,Village,Ward 1,7,Randy R Koschnick,Conservative,2009,28
Marathon,Elderon,Village,Ward 1,21,Shirley S Abrahamson,Liberal,2009,28
Marathon,Elderon,Village,Ward 1,0,Scattering,Scattering,2009,28
Marathon,Fenwood,Village,Ward 1,13,Randy R Koschnick,Conservative,2009,31
Marathon,Fenwood,Village,Ward 1,18,Shirley S Abrahamson,Liberal,2009,31
Marathon,Fenwood,Village,Ward 1,0,Scattering,Scattering,2009,31
Marathon,Hatley,Village,Wards 1 & 2,28,Randy R Koschnick,Conservative,2009,63
Marathon,Hatley,Village,Wards 1 & 2,35,Shirley S Abrahamson,Liberal,2009,63
Marathon,Hatley,Village,Wards 1 & 2,0,Scattering,Scattering,2009,63
Marathon,Kronenwetter,Village,Wards 1 - 4,205,Randy R Koschnick,Conservative,2009,560
Marathon,Kronenwetter,Village,Wards 1 - 4,355,Shirley S Abrahamson,Liberal,2009,560
Marathon,Kronenwetter,Village,Wards 1 - 4,0,Scattering,Scattering,2009,560
Marathon,Kronenwetter,Village,Wards 5 - 8,200,Randy R Koschnick,Conservative,2009,504
Marathon,Kronenwetter,Village,Wards 5 - 8,304,Shirley S Abrahamson,Liberal,2009,504
Marathon,Kronenwetter,Village,Wards 5 - 8,0,Scattering,Scattering,2009,504
Marathon,Marathon City,Village,Wards 1 - 3,183,Randy R Koschnick,Conservative,2009,474
Marathon,Marathon City,Village,Wards 1 - 3,291,Shirley S Abrahamson,Liberal,2009,474
Marathon,Marathon City,Village,Wards 1 - 3,0,Scattering,Scattering,2009,474
Marathon,Rothschild,Village,Wards 1 & 2,88,Randy R Koschnick,Conservative,2009,222
Marathon,Rothschild,Village,Wards 1 & 2,134,Shirley S Abrahamson,Liberal,2009,222
Marathon,Rothschild,Village,Wards 1 & 2,0,Scattering,Scattering,2009,222
Marathon,Rothschild,Village,Wards 3 & 4,111,Randy R Koschnick,Conservative,2009,321
Marathon,Rothschild,Village,Wards 3 & 4,210,Shirley S Abrahamson,Liberal,2009,321
Marathon,Rothschild,Village,Wards 3 & 4,0,Scattering,Scattering,2009,321
Marathon,Rothschild,Village,Wards 5 & 6,111,Randy R Koschnick,Conservative,2009,318
Marathon,Rothschild,Village,Wards 5 & 6,207,Shirley S Abrahamson,Liberal,2009,318
Marathon,Rothschild,Village,Wards 5 & 6,0,Scattering,Scattering,2009,318
Marathon,Spencer,Village,Wards 1 - 3,48,Randy R Koschnick,Conservative,2009,135
Marathon,Spencer,Village,Wards 1 - 3,87,Shirley S Abrahamson,Liberal,2009,135
Marathon,Spencer,Village,Wards 1 - 3,0,Scattering,Scattering,2009,135
Marathon,Stratford,Village,Wards 1 & 2,58,Randy R Koschnick,Conservative,2009,131
Marathon,Stratford,Village,Wards 1 & 2,72,Shirley S Abrahamson,Liberal,2009,131
Marathon,Stratford,Village,Wards 1 & 2,1,Scattering,Scattering,2009,131
Marathon,Unity,Village,Ward 1,18,Randy R Koschnick,Conservative,2009,60
Marathon,Unity,Village,Ward 1,42,Shirley S Abrahamson,Liberal,2009,60
Marathon,Unity,Village,Ward 1,0,Scattering,Scattering,2009,60
Marathon,Weston,Village,"Wards 1, 2 & 4",142,Randy R Koschnick,Conservative,2009,317
Marathon,Weston,Village,"Wards 1, 2 & 4",175,Shirley S Abrahamson,Liberal,2009,317
Marathon,Weston,Village,"Wards 1, 2 & 4",0,Scattering,Scattering,2009,317
Marathon,Weston,Village,Wards 3 & 6,138,Randy R Koschnick,Conservative,2009,300
Marathon,Weston,Village,Wards 3 & 6,162,Shirley S Abrahamson,Liberal,2009,300
Marathon,Weston,Village,Wards 3 & 6,0,Scattering,Scattering,2009,300
Marathon,Weston,Village,Ward 5,79,Randy R Koschnick,Conservative,2009,186
Marathon,Weston,Village,Ward 5,107,Shirley S Abrahamson,Liberal,2009,186
Marathon,Weston,Village,Ward 5,0,Scattering,Scattering,2009,186
Marathon,Weston,Village,Wards 7 - 11,205,Randy R Koschnick,Conservative,2009,470
Marathon,Weston,Village,Wards 7 - 11,265,Shirley S Abrahamson,Liberal,2009,470
Marathon,Weston,Village,Wards 7 - 11,0,Scattering,Scattering,2009,470
Marathon,Abbotsford,City,Ward 1,27,Randy R Koschnick,Conservative,2009,75
Marathon,Abbotsford,City,Ward 1,48,Shirley S Abrahamson,Liberal,2009,75
Marathon,Abbotsford,City,Ward 1,0,Scattering,Scattering,2009,75
Marathon,Colby,City,Ward 1,9,Randy R Koschnick,Conservative,2009,44
Marathon,Colby,City,Ward 1,35,Shirley S Abrahamson,Liberal,2009,44
Marathon,Colby,City,Ward 1,0,Scattering,Scattering,2009,44
Marathon,Marshfield,City,"Wards 21, 22, 26, 28 - 34",28,Randy R Koschnick,Conservative,2009,83
Marathon,Marshfield,City,"Wards 21, 22, 26, 28 - 34",55,Shirley S Abrahamson,Liberal,2009,83
Marathon,Marshfield,City,"Wards 21, 22, 26, 28 - 34",0,Scattering,Scattering,2009,83
Marathon,Mosinee,City,"Wards 1, 2 & 6",88,Randy R Koschnick,Conservative,2009,210
Marathon,Mosinee,City,"Wards 1, 2 & 6",122,Shirley S Abrahamson,Liberal,2009,210
Marathon,Mosinee,City,"Wards 1, 2 & 6",0,Scattering,Scattering,2009,210
Marathon,Mosinee,City,Wards 3 - 5,108,Randy R Koschnick,Conservative,2009,295
Marathon,Mosinee,City,Wards 3 - 5,186,Shirley S Abrahamson,Liberal,2009,295
Marathon,Mosinee,City,Wards 3 - 5,1,Scattering,Scattering,2009,295
Marathon,Schofield,City,Wards 1 - 4,193,Randy R Koschnick,Conservative,2009,539
Marathon,Schofield,City,Wards 1 - 4,346,Shirley S Abrahamson,Liberal,2009,539
Marathon,Schofield,City,Wards 1 - 4,0,Scattering,Scattering,2009,539
Marathon,Wausau,City,Ward 1,99,Randy R Koschnick,Conservative,2009,316
Marathon,Wausau,City,Ward 1,216,Shirley S Abrahamson,Liberal,2009,316
Marathon,Wausau,City,Ward 1,1,Scattering,Scattering,2009,316
Marathon,Wausau,City,Ward 2,98,Randy R Koschnick,Conservative,2009,319
Marathon,Wausau,City,Ward 2,221,Shirley S Abrahamson,Liberal,2009,319
Marathon,Wausau,City,Ward 2,0,Scattering,Scattering,2009,319
Marathon,Wausau,City,Ward 3,49,Randy R Koschnick,Conservative,2009,117
Marathon,Wausau,City,Ward 3,68,Shirley S Abrahamson,Liberal,2009,117
Marathon,Wausau,City,Ward 3,0,Scattering,Scattering,2009,117
Marathon,Wausau,City,Ward 4,61,Randy R Koschnick,Conservative,2009,168
Marathon,Wausau,City,Ward 4,107,Shirley S Abrahamson,Liberal,2009,168
Marathon,Wausau,City,Ward 4,0,Scattering,Scattering,2009,168
Marathon,Wausau,City,Ward 5,12,Randy R Koschnick,Conservative,2009,26
Marathon,Wausau,City,Ward 5,14,Shirley S Abrahamson,Liberal,2009,26
Marathon,Wausau,City,Ward 5,0,Scattering,Scattering,2009,26
Marathon,Wausau,City,Ward 6,23,Randy R Koschnick,Conservative,2009,49
Marathon,Wausau,City,Ward 6,26,Shirley S Abrahamson,Liberal,2009,49
Marathon,Wausau,City,Ward 6,0,Scattering,Scattering,2009,49
Marathon,Wausau,City,Ward 7,16,Randy R Koschnick,Conservative,2009,39
Marathon,Wausau,City,Ward 7,23,Shirley S Abrahamson,Liberal,2009,39
Marathon,Wausau,City,Ward 7,0,Scattering,Scattering,2009,39
Marathon,Wausau,City,Ward 8,46,Randy R Koschnick,Conservative,2009,135
Marathon,Wausau,City,Ward 8,89,Shirley S Abrahamson,Liberal,2009,135
Marathon,Wausau,City,Ward 8,0,Scattering,Scattering,2009,135
Marathon,Wausau,City,Ward 9,45,Randy R Koschnick,Conservative,2009,156
Marathon,Wausau,City,Ward 9,111,Shirley S Abrahamson,Liberal,2009,156
Marathon,Wausau,City,Ward 9,0,Scattering,Scattering,2009,156
Marathon,Wausau,City,Ward 10,46,Randy R Koschnick,Conservative,2009,154
Marathon,Wausau,City,Ward 10,108,Shirley S Abrahamson,Liberal,2009,154
Marathon,Wausau,City,Ward 10,0,Scattering,Scattering,2009,154
Marathon,Wausau,City,Ward 11,83,Randy R Koschnick,Conservative,2009,298
Marathon,Wausau,City,Ward 11,215,Shirley S Abrahamson,Liberal,2009,298
Marathon,Wausau,City,Ward 11,0,Scattering,Scattering,2009,298
Marathon,Wausau,City,Ward 12,53,Randy R Koschnick,Conservative,2009,137
Marathon,Wausau,City,Ward 12,84,Shirley S Abrahamson,Liberal,2009,137
Marathon,Wausau,City,Ward 12,0,Scattering,Scattering,2009,137
Marathon,Wausau,City,Ward 13,75,Randy R Koschnick,Conservative,2009,236
Marathon,Wausau,City,Ward 13,161,Shirley S Abrahamson,Liberal,2009,236
Marathon,Wausau,City,Ward 13,0,Scattering,Scattering,2009,236
Marathon,Wausau,City,Ward 14,112,Randy R Koschnick,Conservative,2009,341
Marathon,Wausau,City,Ward 14,227,Shirley S Abrahamson,Liberal,2009,341
Marathon,Wausau,City,Ward 14,2,Scattering,Scattering,2009,341
Marathon,Wausau,City,Ward 15,116,Randy R Koschnick,Conservative,2009,314
Marathon,Wausau,City,Ward 15,197,Shirley S Abrahamson,Liberal,2009,314
Marathon,Wausau,City,Ward 15,1,Scattering,Scattering,2009,314
Marathon,Wausau,City,Ward 16,76,Randy R Koschnick,Conservative,2009,210
Marathon,Wausau,City,Ward 16,134,Shirley S Abrahamson,Liberal,2009,210
Marathon,Wausau,City,Ward 16,0,Scattering,Scattering,2009,210
Marathon,Wausau,City,Ward 17,56,Randy R Koschnick,Conservative,2009,188
Marathon,Wausau,City,Ward 17,131,Shirley S Abrahamson,Liberal,2009,188
Marathon,Wausau,City,Ward 17,1,Scattering,Scattering,2009,188
Marathon,Wausau,City,Ward 18,63,Randy R Koschnick,Conservative,2009,186
Marathon,Wausau,City,Ward 18,123,Shirley S Abrahamson,Liberal,2009,186
Marathon,Wausau,City,Ward 18,0,Scattering,Scattering,2009,186
Marathon,Wausau,City,Ward 19,76,Randy R Koschnick,Conservative,2009,184
Marathon,Wausau,City,Ward 19,108,Shirley S Abrahamson,Liberal,2009,184
Marathon,Wausau,City,Ward 19,0,Scattering,Scattering,2009,184
Marathon,Wausau,City,Ward 20,117,Randy R Koschnick,Conservative,2009,326
Marathon,Wausau,City,Ward 20,209,Shirley S Abrahamson,Liberal,2009,326
Marathon,Wausau,City,Ward 20,0,Scattering,Scattering,2009,326
Marathon,Wausau,City,Ward 21,80,Randy R Koschnick,Conservative,2009,177
Marathon,Wausau,City,Ward 21,97,Shirley S Abrahamson,Liberal,2009,177
Marathon,Wausau,City,Ward 21,0,Scattering,Scattering,2009,177
Marathon,Wausau,City,Ward 22,10,Randy R Koschnick,Conservative,2009,32
Marathon,Wausau,City,Ward 22,22,Shirley S Abrahamson,Liberal,2009,32
Marathon,Wausau,City,Ward 22,0,Scattering,Scattering,2009,32
Marathon,Wausau,City,Ward 23,32,Randy R Koschnick,Conservative,2009,97
Marathon,Wausau,City,Ward 23,65,Shirley S Abrahamson,Liberal,2009,97
Marathon,Wausau,City,Ward 23,0,Scattering,Scattering,2009,97
Marathon,Wausau,City,Ward 24,36,Randy R Koschnick,Conservative,2009,150
Marathon,Wausau,City,Ward 24,114,Shirley S Abrahamson,Liberal,2009,150
Marathon,Wausau,City,Ward 24,0,Scattering,Scattering,2009,150
Marathon,Wausau,City,Ward 25,70,Randy R Koschnick,Conservative,2009,155
Marathon,Wausau,City,Ward 25,84,Shirley S Abrahamson,Liberal,2009,155
Marathon,Wausau,City,Ward 25,1,Scattering,Scattering,2009,155
Marathon,Wausau,City,Ward 26,32,Randy R Koschnick,Conservative,2009,129
Marathon,Wausau,City,Ward 26,96,Shirley S Abrahamson,Liberal,2009,129
Marathon,Wausau,City,Ward 26,1,Scattering,Scattering,2009,129
Marathon,Wausau,City,Ward 27,91,Randy R Koschnick,Conservative,2009,238
Marathon,Wausau,City,Ward 27,147,Shirley S Abrahamson,Liberal,2009,238
Marathon,Wausau,City,Ward 27,0,Scattering,Scattering,2009,238
Marathon,Wausau,City,Ward 28,48,Randy R Koschnick,Conservative,2009,131
Marathon,Wausau,City,Ward 28,83,Shirley S Abrahamson,Liberal,2009,131
Marathon,Wausau,City,Ward 28,0,Scattering,Scattering,2009,131
Marathon,Wausau,City,Ward 29,9,Randy R Koschnick,Conservative,2009,20
Marathon,Wausau,City,Ward 29,11,Shirley S Abrahamson,Liberal,2009,20
Marathon,Wausau,City,Ward 29,0,Scattering,Scattering,2009,20
Marathon,Wausau,City,Ward 30,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 30,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 30,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 31,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 31,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 31,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 32,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 32,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 32,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 33,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 33,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 33,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 34,0,Randy R Koschnick,Conservative,2009,3
Marathon,Wausau,City,Ward 34,3,Shirley S Abrahamson,Liberal,2009,3
Marathon,Wausau,City,Ward 34,0,Scattering,Scattering,2009,3
Marathon,Wausau,City,Ward 35,14,Randy R Koschnick,Conservative,2009,26
Marathon,Wausau,City,Ward 35,12,Shirley S Abrahamson,Liberal,2009,26
Marathon,Wausau,City,Ward 35,0,Scattering,Scattering,2009,26
Marathon,Wausau,City,Ward 36,0,Randy R Koschnick,Conservative,2009,1
Marathon,Wausau,City,Ward 36,1,Shirley S Abrahamson,Liberal,2009,1
Marathon,Wausau,City,Ward 36,0,Scattering,Scattering,2009,1
Marathon,Wausau,City,Ward 37,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 37,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 37,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 38,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 38,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 38,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 39,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 39,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 39,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 40,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 40,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 40,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 41,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 41,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 41,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 42,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 42,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 42,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 43,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 43,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 43,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 44,2,Randy R Koschnick,Conservative,2009,3
Marathon,Wausau,City,Ward 44,1,Shirley S Abrahamson,Liberal,2009,3
Marathon,Wausau,City,Ward 44,0,Scattering,Scattering,2009,3
Marathon,Wausau,City,Ward 45,2,Randy R Koschnick,Conservative,2009,2
Marathon,Wausau,City,Ward 45,0,Shirley S Abrahamson,Liberal,2009,2
Marathon,Wausau,City,Ward 45,0,Scattering,Scattering,2009,2
Marathon,Wausau,City,Ward 46,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 46,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 46,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 47,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 47,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 47,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 48,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 48,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 48,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 49,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 49,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 49,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 50,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 50,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 50,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 51,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 51,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 51,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 52,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 52,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 52,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 53,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 53,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 53,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 54,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 54,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 54,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 55,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 55,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 55,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 56,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 56,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 56,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 57,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 57,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 57,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 58,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 58,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 58,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 59,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 59,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 59,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 60,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 60,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 60,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 61,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 61,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 61,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 62,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 62,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 62,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 63,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 63,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 63,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 64,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 64,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 64,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 65,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 65,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 65,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 66,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 66,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 66,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 67,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 67,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 67,0,Scattering,Scattering,2009,0
Marathon,Wausau,City,Ward 68,0,Randy R Koschnick,Conservative,2009,0
Marathon,Wausau,City,Ward 68,0,Shirley S Abrahamson,Liberal,2009,0
Marathon,Wausau,City,Ward 68,0,Scattering,Scattering,2009,0
Marinette,Amberg,Town,Ward 1,114,Randy R Koschnick,Conservative,2009,349
Marinette,Amberg,Town,Ward 1,235,Shirley S Abrahamson,Liberal,2009,349
Marinette,Amberg,Town,Ward 1,0,Scattering,Scattering,2009,349
Marinette,Athelstane,Town,Wards 1 & 2,93,Randy R Koschnick,Conservative,2009,235
Marinette,Athelstane,Town,Wards 1 & 2,142,Shirley S Abrahamson,Liberal,2009,235
Marinette,Athelstane,Town,Wards 1 & 2,0,Scattering,Scattering,2009,235
Marinette,Beaver,Town,Wards 1 - 3,72,Randy R Koschnick,Conservative,2009,136
Marinette,Beaver,Town,Wards 1 - 3,64,Shirley S Abrahamson,Liberal,2009,136
Marinette,Beaver,Town,Wards 1 - 3,0,Scattering,Scattering,2009,136
Marinette,Beecher,Town,Wards 1 - 3,74,Randy R Koschnick,Conservative,2009,162
Marinette,Beecher,Town,Wards 1 - 3,87,Shirley S Abrahamson,Liberal,2009,162
Marinette,Beecher,Town,Wards 1 - 3,1,Scattering,Scattering,2009,162
Marinette,Dunbar,Town,Wards 1 & 2,40,Randy R Koschnick,Conservative,2009,111
Marinette,Dunbar,Town,Wards 1 & 2,71,Shirley S Abrahamson,Liberal,2009,111
Marinette,Dunbar,Town,Wards 1 & 2,0,Scattering,Scattering,2009,111
Marinette,Goodman,Town,Ward 1,26,Randy R Koschnick,Conservative,2009,80
Marinette,Goodman,Town,Ward 1,54,Shirley S Abrahamson,Liberal,2009,80
Marinette,Goodman,Town,Ward 1,0,Scattering,Scattering,2009,80
Marinette,Grover,Town,Wards 1 - 3,112,Randy R Koschnick,Conservative,2009,268
Marinette,Grover,Town,Wards 1 - 3,156,Shirley S Abrahamson,Liberal,2009,268
Marinette,Grover,Town,Wards 1 - 3,0,Scattering,Scattering,2009,268
Marinette,Lake,Town,Wards 1 & 2,69,Randy R Koschnick,Conservative,2009,192
Marinette,Lake,Town,Wards 1 & 2,123,Shirley S Abrahamson,Liberal,2009,192
Marinette,Lake,Town,Wards 1 & 2,0,Scattering,Scattering,2009,192
Marinette,Middle Inlet,Town,Wards 1 & 2,46,Randy R Koschnick,Conservative,2009,155
Marinette,Middle Inlet,Town,Wards 1 & 2,109,Shirley S Abrahamson,Liberal,2009,155
Marinette,Middle Inlet,Town,Wards 1 & 2,0,Scattering,Scattering,2009,155
Marinette,Niagara,Town,Ward 1,82,Randy R Koschnick,Conservative,2009,190
