county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Dunn,Menomonie,City,Ward 3,0,Scattering,Scattering,2007,18
Dunn,Menomonie,City,Ward 4,21,Linda M Clifford,Liberal,2007,29
Dunn,Menomonie,City,Ward 4,8,Annette K Ziegler,Conservative,2007,29
Dunn,Menomonie,City,Ward 4,0,Scattering,Scattering,2007,29
Dunn,Menomonie,City,Ward 5,12,Linda M Clifford,Liberal,2007,15
Dunn,Menomonie,City,Ward 5,3,Annette K Ziegler,Conservative,2007,15
Dunn,Menomonie,City,Ward 5,0,Scattering,Scattering,2007,15
Dunn,Menomonie,City,Ward 6,82,Linda M Clifford,Liberal,2007,143
Dunn,Menomonie,City,Ward 6,61,Annette K Ziegler,Conservative,2007,143
Dunn,Menomonie,City,Ward 6,0,Scattering,Scattering,2007,143
Dunn,Menomonie,City,Ward 7,4,Linda M Clifford,Liberal,2007,9
Dunn,Menomonie,City,Ward 7,5,Annette K Ziegler,Conservative,2007,9
Dunn,Menomonie,City,Ward 7,0,Scattering,Scattering,2007,9
Dunn,Menomonie,City,Ward 8,28,Linda M Clifford,Liberal,2007,54
Dunn,Menomonie,City,Ward 8,26,Annette K Ziegler,Conservative,2007,54
Dunn,Menomonie,City,Ward 8,0,Scattering,Scattering,2007,54
Dunn,Menomonie,City,Ward 9,56,Linda M Clifford,Liberal,2007,89
Dunn,Menomonie,City,Ward 9,33,Annette K Ziegler,Conservative,2007,89
Dunn,Menomonie,City,Ward 9,0,Scattering,Scattering,2007,89
Dunn,Menomonie,City,Ward 10,100,Linda M Clifford,Liberal,2007,173
Dunn,Menomonie,City,Ward 10,72,Annette K Ziegler,Conservative,2007,173
Dunn,Menomonie,City,Ward 10,1,Scattering,Scattering,2007,173
Dunn,Menomonie,City,Ward 11,89,Linda M Clifford,Liberal,2007,170
Dunn,Menomonie,City,Ward 11,81,Annette K Ziegler,Conservative,2007,170
Dunn,Menomonie,City,Ward 11,0,Scattering,Scattering,2007,170
Eau Claire,Bridge Creek,Town,Wards 1 & 2,106,Linda M Clifford,Liberal,2007,211
Eau Claire,Bridge Creek,Town,Wards 1 & 2,104,Annette K Ziegler,Conservative,2007,211
Eau Claire,Bridge Creek,Town,Wards 1 & 2,1,Scattering,Scattering,2007,211
Eau Claire,Brunswick,Town,Wards 1 & 2,200,Linda M Clifford,Liberal,2007,449
Eau Claire,Brunswick,Town,Wards 1 & 2,248,Annette K Ziegler,Conservative,2007,449
Eau Claire,Brunswick,Town,Wards 1 & 2,1,Scattering,Scattering,2007,449
Eau Claire,Clear Creek,Town,Wards 1 & 2,69,Linda M Clifford,Liberal,2007,156
Eau Claire,Clear Creek,Town,Wards 1 & 2,87,Annette K Ziegler,Conservative,2007,156
Eau Claire,Clear Creek,Town,Wards 1 & 2,0,Scattering,Scattering,2007,156
Eau Claire,Drammen,Town,Ward 1,61,Linda M Clifford,Liberal,2007,133
Eau Claire,Drammen,Town,Ward 1,72,Annette K Ziegler,Conservative,2007,133
Eau Claire,Drammen,Town,Ward 1,0,Scattering,Scattering,2007,133
Eau Claire,Fairchild,Town,Ward 1,31,Linda M Clifford,Liberal,2007,84
Eau Claire,Fairchild,Town,Ward 1,52,Annette K Ziegler,Conservative,2007,84
Eau Claire,Fairchild,Town,Ward 1,1,Scattering,Scattering,2007,84
Eau Claire,Lincoln,Town,Wards 1 & 2,92,Linda M Clifford,Liberal,2007,225
Eau Claire,Lincoln,Town,Wards 1 & 2,133,Annette K Ziegler,Conservative,2007,225
Eau Claire,Lincoln,Town,Wards 1 & 2,0,Scattering,Scattering,2007,225
Eau Claire,Ludington,Town,Ward 1,38,Linda M Clifford,Liberal,2007,94
Eau Claire,Ludington,Town,Ward 1,54,Annette K Ziegler,Conservative,2007,94
Eau Claire,Ludington,Town,Ward 1,2,Scattering,Scattering,2007,94
Eau Claire,Otter Creek,Town,Ward 1,57,Linda M Clifford,Liberal,2007,126
Eau Claire,Otter Creek,Town,Ward 1,68,Annette K Ziegler,Conservative,2007,126
Eau Claire,Otter Creek,Town,Ward 1,1,Scattering,Scattering,2007,126
Eau Claire,Pleasant Valley,Town,Wards 1 - 4,270,Linda M Clifford,Liberal,2007,637
Eau Claire,Pleasant Valley,Town,Wards 1 - 4,366,Annette K Ziegler,Conservative,2007,637
Eau Claire,Pleasant Valley,Town,Wards 1 - 4,1,Scattering,Scattering,2007,637
Eau Claire,Seymour,Town,Wards 1 - 4,235,Linda M Clifford,Liberal,2007,595
Eau Claire,Seymour,Town,Wards 1 - 4,359,Annette K Ziegler,Conservative,2007,595
Eau Claire,Seymour,Town,Wards 1 - 4,1,Scattering,Scattering,2007,595
Eau Claire,Union,Town,Wards 1 - 3,204,Linda M Clifford,Liberal,2007,476
Eau Claire,Union,Town,Wards 1 - 3,270,Annette K Ziegler,Conservative,2007,476
Eau Claire,Union,Town,Wards 1 - 3,2,Scattering,Scattering,2007,476
Eau Claire,Washington,Town,Wards 1 - 13,638,Linda M Clifford,Liberal,2007,1373
Eau Claire,Washington,Town,Wards 1 - 13,730,Annette K Ziegler,Conservative,2007,1373
Eau Claire,Washington,Town,Wards 1 - 13,5,Scattering,Scattering,2007,1373
Eau Claire,Wilson,Town,Ward 1,9,Linda M Clifford,Liberal,2007,39
Eau Claire,Wilson,Town,Ward 1,30,Annette K Ziegler,Conservative,2007,39
Eau Claire,Wilson,Town,Ward 1,0,Scattering,Scattering,2007,39
Eau Claire,Fairchild,Village,Ward 1,41,Linda M Clifford,Liberal,2007,86
Eau Claire,Fairchild,Village,Ward 1,44,Annette K Ziegler,Conservative,2007,86
Eau Claire,Fairchild,Village,Ward 1,1,Scattering,Scattering,2007,86
Eau Claire,Fall Creek,Village,Wards 1 & 2,89,Linda M Clifford,Liberal,2007,217
Eau Claire,Fall Creek,Village,Wards 1 & 2,128,Annette K Ziegler,Conservative,2007,217
Eau Claire,Fall Creek,Village,Wards 1 & 2,0,Scattering,Scattering,2007,217
Eau Claire,Altoona,City,Wards 1 - 7,92,Linda M Clifford,Liberal,2007,190
Eau Claire,Altoona,City,Wards 1 - 7,98,Annette K Ziegler,Conservative,2007,190
Eau Claire,Altoona,City,Wards 1 - 7,0,Scattering,Scattering,2007,190
Eau Claire,Altoona,City,Wards 8 & 9,32,Linda M Clifford,Liberal,2007,68
Eau Claire,Altoona,City,Wards 8 & 9,36,Annette K Ziegler,Conservative,2007,68
Eau Claire,Altoona,City,Wards 8 & 9,0,Scattering,Scattering,2007,68
Eau Claire,Altoona,City,Wards 10 & 11,26,Linda M Clifford,Liberal,2007,61
Eau Claire,Altoona,City,Wards 10 & 11,35,Annette K Ziegler,Conservative,2007,61
Eau Claire,Altoona,City,Wards 10 & 11,0,Scattering,Scattering,2007,61
Eau Claire,Altoona,City,Wards 12 & 13,39,Linda M Clifford,Liberal,2007,70
Eau Claire,Altoona,City,Wards 12 & 13,31,Annette K Ziegler,Conservative,2007,70
Eau Claire,Altoona,City,Wards 12 & 13,0,Scattering,Scattering,2007,70
Eau Claire,Augusta,City,Wards 1 & 2,90,Linda M Clifford,Liberal,2007,209
Eau Claire,Augusta,City,Wards 1 & 2,116,Annette K Ziegler,Conservative,2007,209
Eau Claire,Augusta,City,Wards 1 & 2,3,Scattering,Scattering,2007,209
Eau Claire,Augusta,City,Ward 3,24,Linda M Clifford,Liberal,2007,69
Eau Claire,Augusta,City,Ward 3,45,Annette K Ziegler,Conservative,2007,69
Eau Claire,Augusta,City,Ward 3,0,Scattering,Scattering,2007,69
Eau Claire,Augusta,City,Ward 4,40,Linda M Clifford,Liberal,2007,86
Eau Claire,Augusta,City,Ward 4,46,Annette K Ziegler,Conservative,2007,86
Eau Claire,Augusta,City,Ward 4,0,Scattering,Scattering,2007,86
Eau Claire,Augusta,City,Ward 5,37,Linda M Clifford,Liberal,2007,88
Eau Claire,Augusta,City,Ward 5,51,Annette K Ziegler,Conservative,2007,88
Eau Claire,Augusta,City,Ward 5,0,Scattering,Scattering,2007,88
Eau Claire,Eau Claire,City,Ward 1,93,Linda M Clifford,Liberal,2007,193
Eau Claire,Eau Claire,City,Ward 1,100,Annette K Ziegler,Conservative,2007,193
Eau Claire,Eau Claire,City,Ward 1,0,Scattering,Scattering,2007,193
Eau Claire,Eau Claire,City,Ward 2,106,Linda M Clifford,Liberal,2007,171
Eau Claire,Eau Claire,City,Ward 2,64,Annette K Ziegler,Conservative,2007,171
Eau Claire,Eau Claire,City,Ward 2,1,Scattering,Scattering,2007,171
Eau Claire,Eau Claire,City,Ward 3,387,Linda M Clifford,Liberal,2007,571
Eau Claire,Eau Claire,City,Ward 3,181,Annette K Ziegler,Conservative,2007,571
Eau Claire,Eau Claire,City,Ward 3,3,Scattering,Scattering,2007,571
Eau Claire,Eau Claire,City,Ward 4,95,Linda M Clifford,Liberal,2007,248
Eau Claire,Eau Claire,City,Ward 4,153,Annette K Ziegler,Conservative,2007,248
Eau Claire,Eau Claire,City,Ward 4,0,Scattering,Scattering,2007,248
Eau Claire,Eau Claire,City,Ward 5,30,Linda M Clifford,Liberal,2007,53
Eau Claire,Eau Claire,City,Ward 5,23,Annette K Ziegler,Conservative,2007,53
Eau Claire,Eau Claire,City,Ward 5,0,Scattering,Scattering,2007,53
Eau Claire,Eau Claire,City,Ward 6,56,Linda M Clifford,Liberal,2007,91
Eau Claire,Eau Claire,City,Ward 6,35,Annette K Ziegler,Conservative,2007,91
Eau Claire,Eau Claire,City,Ward 6,0,Scattering,Scattering,2007,91
Eau Claire,Eau Claire,City,Ward 7,127,Linda M Clifford,Liberal,2007,278
Eau Claire,Eau Claire,City,Ward 7,150,Annette K Ziegler,Conservative,2007,278
Eau Claire,Eau Claire,City,Ward 7,1,Scattering,Scattering,2007,278
Eau Claire,Eau Claire,City,Ward 8,174,Linda M Clifford,Liberal,2007,387
Eau Claire,Eau Claire,City,Ward 8,210,Annette K Ziegler,Conservative,2007,387
Eau Claire,Eau Claire,City,Ward 8,3,Scattering,Scattering,2007,387
Eau Claire,Eau Claire,City,Ward 9,5,Linda M Clifford,Liberal,2007,13
Eau Claire,Eau Claire,City,Ward 9,8,Annette K Ziegler,Conservative,2007,13
Eau Claire,Eau Claire,City,Ward 9,0,Scattering,Scattering,2007,13
Eau Claire,Eau Claire,City,Ward 10,47,Linda M Clifford,Liberal,2007,121
Eau Claire,Eau Claire,City,Ward 10,74,Annette K Ziegler,Conservative,2007,121
Eau Claire,Eau Claire,City,Ward 10,0,Scattering,Scattering,2007,121
Eau Claire,Eau Claire,City,Ward 11,239,Linda M Clifford,Liberal,2007,510
Eau Claire,Eau Claire,City,Ward 11,271,Annette K Ziegler,Conservative,2007,510
Eau Claire,Eau Claire,City,Ward 11,0,Scattering,Scattering,2007,510
Eau Claire,Eau Claire,City,Ward 12,224,Linda M Clifford,Liberal,2007,490
Eau Claire,Eau Claire,City,Ward 12,264,Annette K Ziegler,Conservative,2007,490
Eau Claire,Eau Claire,City,Ward 12,2,Scattering,Scattering,2007,490
Eau Claire,Eau Claire,City,Ward 13,106,Linda M Clifford,Liberal,2007,225
Eau Claire,Eau Claire,City,Ward 13,118,Annette K Ziegler,Conservative,2007,225
Eau Claire,Eau Claire,City,Ward 13,1,Scattering,Scattering,2007,225
Eau Claire,Eau Claire,City,Ward 14,111,Linda M Clifford,Liberal,2007,269
Eau Claire,Eau Claire,City,Ward 14,157,Annette K Ziegler,Conservative,2007,269
Eau Claire,Eau Claire,City,Ward 14,1,Scattering,Scattering,2007,269
Eau Claire,Eau Claire,City,Ward 15,191,Linda M Clifford,Liberal,2007,449
Eau Claire,Eau Claire,City,Ward 15,258,Annette K Ziegler,Conservative,2007,449
Eau Claire,Eau Claire,City,Ward 15,0,Scattering,Scattering,2007,449
Eau Claire,Eau Claire,City,Ward 17,278,Linda M Clifford,Liberal,2007,649
Eau Claire,Eau Claire,City,Ward 17,369,Annette K Ziegler,Conservative,2007,649
Eau Claire,Eau Claire,City,Ward 17,2,Scattering,Scattering,2007,649
Eau Claire,Eau Claire,City,Ward 18,199,Linda M Clifford,Liberal,2007,520
Eau Claire,Eau Claire,City,Ward 18,318,Annette K Ziegler,Conservative,2007,520
Eau Claire,Eau Claire,City,Ward 18,3,Scattering,Scattering,2007,520
Eau Claire,Eau Claire,City,Ward 19,37,Linda M Clifford,Liberal,2007,72
Eau Claire,Eau Claire,City,Ward 19,35,Annette K Ziegler,Conservative,2007,72
Eau Claire,Eau Claire,City,Ward 19,0,Scattering,Scattering,2007,72
Eau Claire,Eau Claire,City,Ward 20,63,Linda M Clifford,Liberal,2007,106
Eau Claire,Eau Claire,City,Ward 20,42,Annette K Ziegler,Conservative,2007,106
Eau Claire,Eau Claire,City,Ward 20,1,Scattering,Scattering,2007,106
Eau Claire,Eau Claire,City,Ward 21,90,Linda M Clifford,Liberal,2007,193
Eau Claire,Eau Claire,City,Ward 21,103,Annette K Ziegler,Conservative,2007,193
Eau Claire,Eau Claire,City,Ward 21,0,Scattering,Scattering,2007,193
Eau Claire,Eau Claire,City,Ward 22,86,Linda M Clifford,Liberal,2007,183
Eau Claire,Eau Claire,City,Ward 22,96,Annette K Ziegler,Conservative,2007,183
Eau Claire,Eau Claire,City,Ward 22,1,Scattering,Scattering,2007,183
Eau Claire,Eau Claire,City,Ward 23,281,Linda M Clifford,Liberal,2007,584
Eau Claire,Eau Claire,City,Ward 23,300,Annette K Ziegler,Conservative,2007,584
Eau Claire,Eau Claire,City,Ward 23,3,Scattering,Scattering,2007,584
Eau Claire,Eau Claire,City,Ward 24,11,Linda M Clifford,Liberal,2007,12
Eau Claire,Eau Claire,City,Ward 24,1,Annette K Ziegler,Conservative,2007,12
Eau Claire,Eau Claire,City,Ward 24,0,Scattering,Scattering,2007,12
Eau Claire,Eau Claire,City,Ward 25,269,Linda M Clifford,Liberal,2007,580
Eau Claire,Eau Claire,City,Ward 25,309,Annette K Ziegler,Conservative,2007,580
Eau Claire,Eau Claire,City,Ward 25,2,Scattering,Scattering,2007,580
Eau Claire,Eau Claire,City,Ward 26,112,Linda M Clifford,Liberal,2007,268
Eau Claire,Eau Claire,City,Ward 26,153,Annette K Ziegler,Conservative,2007,268
Eau Claire,Eau Claire,City,Ward 26,3,Scattering,Scattering,2007,268
Eau Claire,Eau Claire,City,Ward 27,80,Linda M Clifford,Liberal,2007,189
Eau Claire,Eau Claire,City,Ward 27,109,Annette K Ziegler,Conservative,2007,189
Eau Claire,Eau Claire,City,Ward 27,0,Scattering,Scattering,2007,189
Eau Claire,Eau Claire,City,Ward 28,194,Linda M Clifford,Liberal,2007,419
Eau Claire,Eau Claire,City,Ward 28,221,Annette K Ziegler,Conservative,2007,419
Eau Claire,Eau Claire,City,Ward 28,4,Scattering,Scattering,2007,419
Eau Claire,Eau Claire,City,Ward 29,148,Linda M Clifford,Liberal,2007,296
Eau Claire,Eau Claire,City,Ward 29,146,Annette K Ziegler,Conservative,2007,296
Eau Claire,Eau Claire,City,Ward 29,2,Scattering,Scattering,2007,296
Eau Claire,Eau Claire,City,Ward 30,233,Linda M Clifford,Liberal,2007,456
Eau Claire,Eau Claire,City,Ward 30,219,Annette K Ziegler,Conservative,2007,456
Eau Claire,Eau Claire,City,Ward 30,4,Scattering,Scattering,2007,456
Eau Claire,Eau Claire,City,Ward 31,245,Linda M Clifford,Liberal,2007,416
Eau Claire,Eau Claire,City,Ward 31,169,Annette K Ziegler,Conservative,2007,416
Eau Claire,Eau Claire,City,Ward 31,2,Scattering,Scattering,2007,416
Eau Claire,Eau Claire,City,Ward 32,45,Linda M Clifford,Liberal,2007,79
Eau Claire,Eau Claire,City,Ward 32,33,Annette K Ziegler,Conservative,2007,79
Eau Claire,Eau Claire,City,Ward 32,1,Scattering,Scattering,2007,79
Eau Claire,Eau Claire,City,Ward 33,31,Linda M Clifford,Liberal,2007,78
Eau Claire,Eau Claire,City,Ward 33,47,Annette K Ziegler,Conservative,2007,78
Eau Claire,Eau Claire,City,Ward 33,0,Scattering,Scattering,2007,78
Eau Claire,Eau Claire,City,Ward 34,76,Linda M Clifford,Liberal,2007,167
Eau Claire,Eau Claire,City,Ward 34,91,Annette K Ziegler,Conservative,2007,167
Eau Claire,Eau Claire,City,Ward 34,0,Scattering,Scattering,2007,167
Eau Claire,Eau Claire,City,Ward 35,15,Linda M Clifford,Liberal,2007,25
Eau Claire,Eau Claire,City,Ward 35,10,Annette K Ziegler,Conservative,2007,25
Eau Claire,Eau Claire,City,Ward 35,0,Scattering,Scattering,2007,25
Eau Claire,Eau Claire,City,Ward 36,126,Linda M Clifford,Liberal,2007,243
Eau Claire,Eau Claire,City,Ward 36,112,Annette K Ziegler,Conservative,2007,243
Eau Claire,Eau Claire,City,Ward 36,5,Scattering,Scattering,2007,243
Eau Claire,Eau Claire,City,Ward 37,101,Linda M Clifford,Liberal,2007,242
Eau Claire,Eau Claire,City,Ward 37,140,Annette K Ziegler,Conservative,2007,242
Eau Claire,Eau Claire,City,Ward 37,1,Scattering,Scattering,2007,242
Eau Claire,Eau Claire,City,Ward 38,146,Linda M Clifford,Liberal,2007,335
Eau Claire,Eau Claire,City,Ward 38,187,Annette K Ziegler,Conservative,2007,335
Eau Claire,Eau Claire,City,Ward 38,2,Scattering,Scattering,2007,335
Eau Claire,Eau Claire,City,Ward 39,75,Linda M Clifford,Liberal,2007,166
Eau Claire,Eau Claire,City,Ward 39,88,Annette K Ziegler,Conservative,2007,166
Eau Claire,Eau Claire,City,Ward 39,3,Scattering,Scattering,2007,166
Florence,Aurora,Town,Wards 1 - 3,108,Linda M Clifford,Liberal,2007,272
Florence,Aurora,Town,Wards 1 - 3,164,Annette K Ziegler,Conservative,2007,272
Florence,Aurora,Town,Wards 1 - 3,0,Scattering,Scattering,2007,272
Florence,Commonwealth,Town,Wards 1 - 3,27,Linda M Clifford,Liberal,2007,58
Florence,Commonwealth,Town,Wards 1 - 3,31,Annette K Ziegler,Conservative,2007,58
Florence,Commonwealth,Town,Wards 1 - 3,0,Scattering,Scattering,2007,58
Florence,Fence,Town,Ward 1,46,Linda M Clifford,Liberal,2007,99
Florence,Fence,Town,Ward 1,53,Annette K Ziegler,Conservative,2007,99
Florence,Fence,Town,Ward 1,0,Scattering,Scattering,2007,99
Florence,Fern,Town,Ward 1,32,Linda M Clifford,Liberal,2007,79
Florence,Fern,Town,Ward 1,47,Annette K Ziegler,Conservative,2007,79
Florence,Fern,Town,Ward 1,0,Scattering,Scattering,2007,79
Florence,Florence,Town,Wards 1 - 7,166,Linda M Clifford,Liberal,2007,443
Florence,Florence,Town,Wards 1 - 7,277,Annette K Ziegler,Conservative,2007,443
Florence,Florence,Town,Wards 1 - 7,0,Scattering,Scattering,2007,443
Florence,Homestead,Town,Ward 1,39,Linda M Clifford,Liberal,2007,90
Florence,Homestead,Town,Ward 1,51,Annette K Ziegler,Conservative,2007,90
Florence,Homestead,Town,Ward 1,0,Scattering,Scattering,2007,90
Florence,Long Lake,Town,Ward 1,14,Linda M Clifford,Liberal,2007,46
Florence,Long Lake,Town,Ward 1,32,Annette K Ziegler,Conservative,2007,46
Florence,Long Lake,Town,Ward 1,0,Scattering,Scattering,2007,46
Florence,Tipler,Town,Ward 1,11,Linda M Clifford,Liberal,2007,35
Florence,Tipler,Town,Ward 1,24,Annette K Ziegler,Conservative,2007,35
Florence,Tipler,Town,Ward 1,0,Scattering,Scattering,2007,35
Fond du Lac,Alto,Town,Wards 1 & 2,15,Linda M Clifford,Liberal,2007,122
Fond du Lac,Alto,Town,Wards 1 & 2,107,Annette K Ziegler,Conservative,2007,122
Fond du Lac,Alto,Town,Wards 1 & 2,0,Scattering,Scattering,2007,122
Fond du Lac,Ashford,Town,Wards 1 - 3,52,Linda M Clifford,Liberal,2007,232
Fond du Lac,Ashford,Town,Wards 1 - 3,179,Annette K Ziegler,Conservative,2007,232
Fond du Lac,Ashford,Town,Wards 1 - 3,1,Scattering,Scattering,2007,232
Fond du Lac,Auburn,Town,Wards 1 - 3,57,Linda M Clifford,Liberal,2007,333
Fond du Lac,Auburn,Town,Wards 1 - 3,276,Annette K Ziegler,Conservative,2007,333
Fond du Lac,Auburn,Town,Wards 1 - 3,0,Scattering,Scattering,2007,333
Fond du Lac,Byron,Town,Wards 1 & 2,44,Linda M Clifford,Liberal,2007,198
Fond du Lac,Byron,Town,Wards 1 & 2,154,Annette K Ziegler,Conservative,2007,198
Fond du Lac,Byron,Town,Wards 1 & 2,0,Scattering,Scattering,2007,198
Fond du Lac,Calumet,Town,Wards 1 & 2,120,Linda M Clifford,Liberal,2007,432
Fond du Lac,Calumet,Town,Wards 1 & 2,311,Annette K Ziegler,Conservative,2007,432
Fond du Lac,Calumet,Town,Wards 1 & 2,1,Scattering,Scattering,2007,432
Fond du Lac,Eden,Town,Ward 1,35,Linda M Clifford,Liberal,2007,160
Fond du Lac,Eden,Town,Ward 1,125,Annette K Ziegler,Conservative,2007,160
Fond du Lac,Eden,Town,Ward 1,0,Scattering,Scattering,2007,160
Fond du Lac,Eldorado,Town,Wards 1 - 3,71,Linda M Clifford,Liberal,2007,262
Fond du Lac,Eldorado,Town,Wards 1 - 3,191,Annette K Ziegler,Conservative,2007,262
Fond du Lac,Eldorado,Town,Wards 1 - 3,0,Scattering,Scattering,2007,262
Fond du Lac,Empire,Town,Wards 1 - 3,73,Linda M Clifford,Liberal,2007,340
Fond du Lac,Empire,Town,Wards 1 - 3,267,Annette K Ziegler,Conservative,2007,340
Fond du Lac,Empire,Town,Wards 1 - 3,0,Scattering,Scattering,2007,340
Fond du Lac,Fond du Lac,Town,Wards 1 - 3,97,Linda M Clifford,Liberal,2007,303
Fond du Lac,Fond du Lac,Town,Wards 1 - 3,205,Annette K Ziegler,Conservative,2007,303
Fond du Lac,Fond du Lac,Town,Wards 1 - 3,1,Scattering,Scattering,2007,303
Fond du Lac,Forest,Town,Wards 1 & 2,27,Linda M Clifford,Liberal,2007,131
Fond du Lac,Forest,Town,Wards 1 & 2,104,Annette K Ziegler,Conservative,2007,131
Fond du Lac,Forest,Town,Wards 1 & 2,0,Scattering,Scattering,2007,131
Fond du Lac,Friendship,Town,Wards 1 - 4,73,Linda M Clifford,Liberal,2007,256
Fond du Lac,Friendship,Town,Wards 1 - 4,183,Annette K Ziegler,Conservative,2007,256
Fond du Lac,Friendship,Town,Wards 1 - 4,0,Scattering,Scattering,2007,256
Fond du Lac,Lamartine,Town,Wards 1 - 3,44,Linda M Clifford,Liberal,2007,198
Fond du Lac,Lamartine,Town,Wards 1 - 3,154,Annette K Ziegler,Conservative,2007,198
Fond du Lac,Lamartine,Town,Wards 1 - 3,0,Scattering,Scattering,2007,198
Fond du Lac,Marshfield,Town,Wards 1 & 2,52,Linda M Clifford,Liberal,2007,161
Fond du Lac,Marshfield,Town,Wards 1 & 2,109,Annette K Ziegler,Conservative,2007,161
Fond du Lac,Marshfield,Town,Wards 1 & 2,0,Scattering,Scattering,2007,161
Fond du Lac,Metomen,Town,Ward 1,36,Linda M Clifford,Liberal,2007,114
Fond du Lac,Metomen,Town,Ward 1,78,Annette K Ziegler,Conservative,2007,114
Fond du Lac,Metomen,Town,Ward 1,0,Scattering,Scattering,2007,114
Fond du Lac,Oakfield,Town,Ward 1,20,Linda M Clifford,Liberal,2007,72
Fond du Lac,Oakfield,Town,Ward 1,52,Annette K Ziegler,Conservative,2007,72
Fond du Lac,Oakfield,Town,Ward 1,0,Scattering,Scattering,2007,72
Fond du Lac,Osceola,Town,Wards 1 & 2,142,Linda M Clifford,Liberal,2007,584
Fond du Lac,Osceola,Town,Wards 1 & 2,442,Annette K Ziegler,Conservative,2007,584
Fond du Lac,Osceola,Town,Wards 1 & 2,0,Scattering,Scattering,2007,584
Fond du Lac,Ripon,Town,Wards 1 & 2,44,Linda M Clifford,Liberal,2007,146
Fond du Lac,Ripon,Town,Wards 1 & 2,102,Annette K Ziegler,Conservative,2007,146
Fond du Lac,Ripon,Town,Wards 1 & 2,0,Scattering,Scattering,2007,146
Fond du Lac,Rosendale,Town,Ward 1,48,Linda M Clifford,Liberal,2007,158
Fond du Lac,Rosendale,Town,Ward 1,110,Annette K Ziegler,Conservative,2007,158
Fond du Lac,Rosendale,Town,Ward 1,0,Scattering,Scattering,2007,158
Fond du Lac,Springvale,Town,Ward 1,12,Linda M Clifford,Liberal,2007,80
Fond du Lac,Springvale,Town,Ward 1,68,Annette K Ziegler,Conservative,2007,80
Fond du Lac,Springvale,Town,Ward 1,0,Scattering,Scattering,2007,80
Fond du Lac,Taycheedah,Town,Wards 1 - 5,212,Linda M Clifford,Liberal,2007,795
Fond du Lac,Taycheedah,Town,Wards 1 - 5,583,Annette K Ziegler,Conservative,2007,795
Fond du Lac,Taycheedah,Town,Wards 1 - 5,0,Scattering,Scattering,2007,795
Fond du Lac,Waupun,Town,Wards 1 & 2,44,Linda M Clifford,Liberal,2007,163
Fond du Lac,Waupun,Town,Wards 1 & 2,119,Annette K Ziegler,Conservative,2007,163
Fond du Lac,Waupun,Town,Wards 1 & 2,0,Scattering,Scattering,2007,163
Fond du Lac,Brandon,Village,Ward 1,35,Linda M Clifford,Liberal,2007,127
Fond du Lac,Brandon,Village,Ward 1,92,Annette K Ziegler,Conservative,2007,127
Fond du Lac,Brandon,Village,Ward 1,0,Scattering,Scattering,2007,127
Fond du Lac,Campbellsport,Village,Wards 1 - 4,160,Linda M Clifford,Liberal,2007,563
Fond du Lac,Campbellsport,Village,Wards 1 - 4,400,Annette K Ziegler,Conservative,2007,563
Fond du Lac,Campbellsport,Village,Wards 1 - 4,3,Scattering,Scattering,2007,563
Fond du Lac,Eden,Village,Ward 1,19,Linda M Clifford,Liberal,2007,67
Fond du Lac,Eden,Village,Ward 1,48,Annette K Ziegler,Conservative,2007,67
Fond du Lac,Eden,Village,Ward 1,0,Scattering,Scattering,2007,67
Fond du Lac,Fairwater,Village,Ward 1,28,Linda M Clifford,Liberal,2007,57
Fond du Lac,Fairwater,Village,Ward 1,29,Annette K Ziegler,Conservative,2007,57
Fond du Lac,Fairwater,Village,Ward 1,0,Scattering,Scattering,2007,57
Fond du Lac,Kewaskum,Village,Ward 5,0,Linda M Clifford,Liberal,2007,0
Fond du Lac,Kewaskum,Village,Ward 5,0,Annette K Ziegler,Conservative,2007,0
Fond du Lac,Kewaskum,Village,Ward 5,0,Scattering,Scattering,2007,0
Fond du Lac,Mount Calvary,Village,Ward 1,32,Linda M Clifford,Liberal,2007,105
Fond du Lac,Mount Calvary,Village,Ward 1,73,Annette K Ziegler,Conservative,2007,105
Fond du Lac,Mount Calvary,Village,Ward 1,0,Scattering,Scattering,2007,105
Fond du Lac,North Fond du Lac,Village,Wards 1 - 7,148,Linda M Clifford,Liberal,2007,493
Fond du Lac,North Fond du Lac,Village,Wards 1 - 7,344,Annette K Ziegler,Conservative,2007,493
Fond du Lac,North Fond du Lac,Village,Wards 1 - 7,1,Scattering,Scattering,2007,493
Fond du Lac,Oakfield,Village,Wards 1 & 2,42,Linda M Clifford,Liberal,2007,132
Fond du Lac,Oakfield,Village,Wards 1 & 2,90,Annette K Ziegler,Conservative,2007,132
Fond du Lac,Oakfield,Village,Wards 1 & 2,0,Scattering,Scattering,2007,132
Fond du Lac,Rosendale,Village,Ward 1,30,Linda M Clifford,Liberal,2007,126
Fond du Lac,Rosendale,Village,Ward 1,96,Annette K Ziegler,Conservative,2007,126
Fond du Lac,Rosendale,Village,Ward 1,0,Scattering,Scattering,2007,126
Fond du Lac,St Cloud,Village,Ward 1,32,Linda M Clifford,Liberal,2007,116
Fond du Lac,St Cloud,Village,Ward 1,84,Annette K Ziegler,Conservative,2007,116
Fond du Lac,St Cloud,Village,Ward 1,0,Scattering,Scattering,2007,116
Fond du Lac,Fond du Lac,City,Ward 1,41,Linda M Clifford,Liberal,2007,117
