county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Sheboygan,Oostburg,Village,Wards 1 - 4,0,Scattering,Scattering,2005,258
Sheboygan,Random Lake,Village,Wards 1 & 2,344,Ann W Bradley,Liberal,2005,345
Sheboygan,Random Lake,Village,Wards 1 & 2,1,Scattering,Scattering,2005,345
Sheboygan,Waldo,Village,Ward 1,99,Ann W Bradley,Liberal,2005,99
Sheboygan,Waldo,Village,Ward 1,0,Scattering,Scattering,2005,99
Sheboygan,Plymouth,City,Wards 1 - 3,120,Ann W Bradley,Liberal,2005,120
Sheboygan,Plymouth,City,Wards 1 - 3,0,Scattering,Scattering,2005,120
Sheboygan,Plymouth,City,Wards 4 & 5,143,Ann W Bradley,Liberal,2005,143
Sheboygan,Plymouth,City,Wards 4 & 5,0,Scattering,Scattering,2005,143
Sheboygan,Plymouth,City,Wards 6 - 8,139,Ann W Bradley,Liberal,2005,141
Sheboygan,Plymouth,City,Wards 6 - 8,2,Scattering,Scattering,2005,141
Sheboygan,Plymouth,City,Wards 9 & 10,184,Ann W Bradley,Liberal,2005,185
Sheboygan,Plymouth,City,Wards 9 & 10,1,Scattering,Scattering,2005,185
Sheboygan,Sheboygan,City,Ward 1,638,Ann W Bradley,Liberal,2005,641
Sheboygan,Sheboygan,City,Ward 1,3,Scattering,Scattering,2005,641
Sheboygan,Sheboygan,City,Ward 2,687,Ann W Bradley,Liberal,2005,689
Sheboygan,Sheboygan,City,Ward 2,2,Scattering,Scattering,2005,689
Sheboygan,Sheboygan,City,Ward 3,465,Ann W Bradley,Liberal,2005,466
Sheboygan,Sheboygan,City,Ward 3,1,Scattering,Scattering,2005,466
Sheboygan,Sheboygan,City,Ward 4,445,Ann W Bradley,Liberal,2005,446
Sheboygan,Sheboygan,City,Ward 4,1,Scattering,Scattering,2005,446
Sheboygan,Sheboygan,City,Ward 5,324,Ann W Bradley,Liberal,2005,326
Sheboygan,Sheboygan,City,Ward 5,2,Scattering,Scattering,2005,326
Sheboygan,Sheboygan,City,Ward 6,704,Ann W Bradley,Liberal,2005,705
Sheboygan,Sheboygan,City,Ward 6,1,Scattering,Scattering,2005,705
Sheboygan,Sheboygan,City,Ward 7,465,Ann W Bradley,Liberal,2005,465
Sheboygan,Sheboygan,City,Ward 7,0,Scattering,Scattering,2005,465
Sheboygan,Sheboygan,City,Ward 8,756,Ann W Bradley,Liberal,2005,757
Sheboygan,Sheboygan,City,Ward 8,1,Scattering,Scattering,2005,757
Sheboygan,Sheboygan,City,Ward 9,582,Ann W Bradley,Liberal,2005,582
Sheboygan,Sheboygan,City,Ward 9,0,Scattering,Scattering,2005,582
Sheboygan,Sheboygan,City,Ward 10,648,Ann W Bradley,Liberal,2005,648
Sheboygan,Sheboygan,City,Ward 10,0,Scattering,Scattering,2005,648
Sheboygan,Sheboygan,City,Ward 11,625,Ann W Bradley,Liberal,2005,625
Sheboygan,Sheboygan,City,Ward 11,0,Scattering,Scattering,2005,625
Sheboygan,Sheboygan,City,Ward 12,573,Ann W Bradley,Liberal,2005,573
Sheboygan,Sheboygan,City,Ward 12,0,Scattering,Scattering,2005,573
Sheboygan,Sheboygan,City,Ward 13,886,Ann W Bradley,Liberal,2005,889
Sheboygan,Sheboygan,City,Ward 13,3,Scattering,Scattering,2005,889
Sheboygan,Sheboygan,City,Ward 14,782,Ann W Bradley,Liberal,2005,784
Sheboygan,Sheboygan,City,Ward 14,2,Scattering,Scattering,2005,784
Sheboygan,Sheboygan,City,Ward 15,505,Ann W Bradley,Liberal,2005,506
Sheboygan,Sheboygan,City,Ward 15,1,Scattering,Scattering,2005,506
Sheboygan,Sheboygan,City,Ward 16,313,Ann W Bradley,Liberal,2005,314
Sheboygan,Sheboygan,City,Ward 16,1,Scattering,Scattering,2005,314
Sheboygan,Sheboygan,City,Ward 17,0,Ann W Bradley,Liberal,2005,0
Sheboygan,Sheboygan,City,Ward 17,0,Scattering,Scattering,2005,0
Sheboygan,Sheboygan,City,Ward 18,2,Ann W Bradley,Liberal,2005,2
Sheboygan,Sheboygan,City,Ward 18,0,Scattering,Scattering,2005,2
Sheboygan,Sheboygan,City,Ward 19,0,Ann W Bradley,Liberal,2005,0
Sheboygan,Sheboygan,City,Ward 19,0,Scattering,Scattering,2005,0
Sheboygan,Sheboygan,City,Ward 20,3,Ann W Bradley,Liberal,2005,3
Sheboygan,Sheboygan,City,Ward 20,0,Scattering,Scattering,2005,3
Sheboygan,Sheboygan,City,Ward 21,1,Ann W Bradley,Liberal,2005,1
Sheboygan,Sheboygan,City,Ward 21,0,Scattering,Scattering,2005,1
Sheboygan,Sheboygan,City,Ward 22,1,Ann W Bradley,Liberal,2005,1
Sheboygan,Sheboygan,City,Ward 22,0,Scattering,Scattering,2005,1
Sheboygan,Sheboygan,City,Ward 23,0,Ann W Bradley,Liberal,2005,0
Sheboygan,Sheboygan,City,Ward 23,0,Scattering,Scattering,2005,0
Sheboygan,Sheboygan Falls,City,"Wards 1, 2 & 9",376,Ann W Bradley,Liberal,2005,377
Sheboygan,Sheboygan Falls,City,"Wards 1, 2 & 9",1,Scattering,Scattering,2005,377
Sheboygan,Sheboygan Falls,City,"Wards 3, 4 & 10",239,Ann W Bradley,Liberal,2005,239
Sheboygan,Sheboygan Falls,City,"Wards 3, 4 & 10",0,Scattering,Scattering,2005,239
Sheboygan,Sheboygan Falls,City,Wards 5 - 8,191,Ann W Bradley,Liberal,2005,191
Sheboygan,Sheboygan Falls,City,Wards 5 - 8,0,Scattering,Scattering,2005,191
St. Croix,Baldwin,Town,Ward 1,125,Ann W Bradley,Liberal,2005,125
St. Croix,Baldwin,Town,Ward 1,0,Scattering,Scattering,2005,125
St. Croix,Cady,Town,Ward 1,62,Ann W Bradley,Liberal,2005,63
St. Croix,Cady,Town,Ward 1,1,Scattering,Scattering,2005,63
St. Croix,Cylon,Town,Ward 1,130,Ann W Bradley,Liberal,2005,130
St. Croix,Cylon,Town,Ward 1,0,Scattering,Scattering,2005,130
St. Croix,Eau Galle,Town,Wards 1 & 2,99,Ann W Bradley,Liberal,2005,99
St. Croix,Eau Galle,Town,Wards 1 & 2,0,Scattering,Scattering,2005,99
St. Croix,Emerald,Town,Wards 1 & 2,59,Ann W Bradley,Liberal,2005,59
St. Croix,Emerald,Town,Wards 1 & 2,0,Scattering,Scattering,2005,59
St. Croix,Erin Prairie,Town,Ward 1,144,Ann W Bradley,Liberal,2005,145
St. Croix,Erin Prairie,Town,Ward 1,1,Scattering,Scattering,2005,145
St. Croix,Forest,Town,Ward 1,39,Ann W Bradley,Liberal,2005,39
St. Croix,Forest,Town,Ward 1,0,Scattering,Scattering,2005,39
St. Croix,Glenwood,Town,Ward 1,155,Ann W Bradley,Liberal,2005,155
St. Croix,Glenwood,Town,Ward 1,0,Scattering,Scattering,2005,155
St. Croix,Hammond,Town,Ward 1,123,Ann W Bradley,Liberal,2005,123
St. Croix,Hammond,Town,Ward 1,0,Scattering,Scattering,2005,123
St. Croix,Hudson,Town,Wards 1 - 11,984,Ann W Bradley,Liberal,2005,988
St. Croix,Hudson,Town,Wards 1 - 11,4,Scattering,Scattering,2005,988
St. Croix,Kinnickinnic,Town,Wards 1 - 3,119,Ann W Bradley,Liberal,2005,119
St. Croix,Kinnickinnic,Town,Wards 1 - 3,0,Scattering,Scattering,2005,119
St. Croix,Pleasant Valley,Town,Ward 1,99,Ann W Bradley,Liberal,2005,100
St. Croix,Pleasant Valley,Town,Ward 1,1,Scattering,Scattering,2005,100
St. Croix,Richmond,Town,Wards 1 - 3,444,Ann W Bradley,Liberal,2005,449
St. Croix,Richmond,Town,Wards 1 - 3,5,Scattering,Scattering,2005,449
St. Croix,Rush River,Town,Ward 1,75,Ann W Bradley,Liberal,2005,75
St. Croix,Rush River,Town,Ward 1,0,Scattering,Scattering,2005,75
St. Croix,St Joseph,Town,Wards 1 - 7,544,Ann W Bradley,Liberal,2005,550
St. Croix,St Joseph,Town,Wards 1 - 7,6,Scattering,Scattering,2005,550
St. Croix,Somerset,Town,Wards 1 - 5,807,Ann W Bradley,Liberal,2005,815
St. Croix,Somerset,Town,Wards 1 - 5,8,Scattering,Scattering,2005,815
St. Croix,Springfield,Town,Ward 1,81,Ann W Bradley,Liberal,2005,82
St. Croix,Springfield,Town,Ward 1,1,Scattering,Scattering,2005,82
St. Croix,Stanton,Town,Wards 1 & 2,212,Ann W Bradley,Liberal,2005,215
St. Croix,Stanton,Town,Wards 1 & 2,3,Scattering,Scattering,2005,215
St. Croix,Star Prairie,Town,Wards 1 - 5,663,Ann W Bradley,Liberal,2005,665
St. Croix,Star Prairie,Town,Wards 1 - 5,2,Scattering,Scattering,2005,665
St. Croix,Troy,Town,Wards 1 - 7,608,Ann W Bradley,Liberal,2005,609
St. Croix,Troy,Town,Wards 1 - 7,1,Scattering,Scattering,2005,609
St. Croix,Warren,Town,Wards 1 & 2,94,Ann W Bradley,Liberal,2005,95
St. Croix,Warren,Town,Wards 1 & 2,1,Scattering,Scattering,2005,95
St. Croix,Baldwin,Village,Wards 1 - 5,140,Ann W Bradley,Liberal,2005,142
St. Croix,Baldwin,Village,Wards 1 - 5,2,Scattering,Scattering,2005,142
St. Croix,Deer Park,Village,Ward 1,32,Ann W Bradley,Liberal,2005,32
St. Croix,Deer Park,Village,Ward 1,0,Scattering,Scattering,2005,32
St. Croix,Hammond,Village,Wards 1 & 2,107,Ann W Bradley,Liberal,2005,107
St. Croix,Hammond,Village,Wards 1 & 2,0,Scattering,Scattering,2005,107
St. Croix,North Hudson,Village,Wards 1 - 6,541,Ann W Bradley,Liberal,2005,541
St. Croix,North Hudson,Village,Wards 1 - 6,0,Scattering,Scattering,2005,541
St. Croix,Roberts,Village,Wards 1 & 2,151,Ann W Bradley,Liberal,2005,151
St. Croix,Roberts,Village,Wards 1 & 2,0,Scattering,Scattering,2005,151
St. Croix,Somerset,Village,Wards 1 & 2,356,Ann W Bradley,Liberal,2005,363
St. Croix,Somerset,Village,Wards 1 & 2,7,Scattering,Scattering,2005,363
St. Croix,Star Prairie,Village,Ward 1,114,Ann W Bradley,Liberal,2005,115
St. Croix,Star Prairie,Village,Ward 1,1,Scattering,Scattering,2005,115
St. Croix,Spring Valley,Village,Ward 3,0,Ann W Bradley,Liberal,2005,0
St. Croix,Spring Valley,Village,Ward 3,0,Scattering,Scattering,2005,0
St. Croix,Wilson,Village,Ward 1,43,Ann W Bradley,Liberal,2005,43
St. Croix,Wilson,Village,Ward 1,0,Scattering,Scattering,2005,43
St. Croix,Woodville,Village,Wards 1 & 2,87,Ann W Bradley,Liberal,2005,87
St. Croix,Woodville,Village,Wards 1 & 2,0,Scattering,Scattering,2005,87
St. Croix,Glenwood City,City,Wards 1 & 2,171,Ann W Bradley,Liberal,2005,171
St. Croix,Glenwood City,City,Wards 1 & 2,0,Scattering,Scattering,2005,171
St. Croix,Hudson,City,Wards 1 - 3,167,Ann W Bradley,Liberal,2005,168
St. Croix,Hudson,City,Wards 1 - 3,1,Scattering,Scattering,2005,168
St. Croix,Hudson,City,Wards 4 & 5,96,Ann W Bradley,Liberal,2005,98
St. Croix,Hudson,City,Wards 4 & 5,2,Scattering,Scattering,2005,98
St. Croix,Hudson,City,Wards 6 & 7,295,Ann W Bradley,Liberal,2005,295
St. Croix,Hudson,City,Wards 6 & 7,0,Scattering,Scattering,2005,295
St. Croix,Hudson,City,Wards 8 - 10,207,Ann W Bradley,Liberal,2005,208
St. Croix,Hudson,City,Wards 8 - 10,1,Scattering,Scattering,2005,208
St. Croix,Hudson,City,Wards 11 & 12,208,Ann W Bradley,Liberal,2005,210
St. Croix,Hudson,City,Wards 11 & 12,2,Scattering,Scattering,2005,210
St. Croix,Hudson,City,Wards 13 & 14,312,Ann W Bradley,Liberal,2005,313
St. Croix,Hudson,City,Wards 13 & 14,1,Scattering,Scattering,2005,313
St. Croix,New Richmond,City,Wards 1 & 2,155,Ann W Bradley,Liberal,2005,157
St. Croix,New Richmond,City,Wards 1 & 2,2,Scattering,Scattering,2005,157
St. Croix,New Richmond,City,Wards 3 & 4,165,Ann W Bradley,Liberal,2005,169
St. Croix,New Richmond,City,Wards 3 & 4,4,Scattering,Scattering,2005,169
St. Croix,New Richmond,City,Wards 5 & 6,165,Ann W Bradley,Liberal,2005,166
St. Croix,New Richmond,City,Wards 5 & 6,1,Scattering,Scattering,2005,166
St. Croix,New Richmond,City,Wards 7 & 8,216,Ann W Bradley,Liberal,2005,219
St. Croix,New Richmond,City,Wards 7 & 8,3,Scattering,Scattering,2005,219
St. Croix,New Richmond,City,Wards 9 & 10,219,Ann W Bradley,Liberal,2005,220
St. Croix,New Richmond,City,Wards 9 & 10,1,Scattering,Scattering,2005,220
St. Croix,New Richmond,City,Wards 11 - 13,267,Ann W Bradley,Liberal,2005,267
St. Croix,New Richmond,City,Wards 11 - 13,0,Scattering,Scattering,2005,267
St. Croix,River Falls,City,Wards 1 & 2,147,Ann W Bradley,Liberal,2005,147
St. Croix,River Falls,City,Wards 1 & 2,0,Scattering,Scattering,2005,147
Taylor,Aurora,Town,Ward 1,60,Ann W Bradley,Liberal,2005,60
Taylor,Aurora,Town,Ward 1,0,Scattering,Scattering,2005,60
Taylor,Browning,Town,Wards 1 & 2,159,Ann W Bradley,Liberal,2005,159
Taylor,Browning,Town,Wards 1 & 2,0,Scattering,Scattering,2005,159
Taylor,Chelsea,Town,Ward 1,47,Ann W Bradley,Liberal,2005,47
Taylor,Chelsea,Town,Ward 1,0,Scattering,Scattering,2005,47
Taylor,Cleveland,Town,Ward 1,33,Ann W Bradley,Liberal,2005,33
Taylor,Cleveland,Town,Ward 1,0,Scattering,Scattering,2005,33
Taylor,Deer Creek,Town,Wards 1 & 2,41,Ann W Bradley,Liberal,2005,41
Taylor,Deer Creek,Town,Wards 1 & 2,0,Scattering,Scattering,2005,41
Taylor,Ford,Town,Ward 1,31,Ann W Bradley,Liberal,2005,31
Taylor,Ford,Town,Ward 1,0,Scattering,Scattering,2005,31
Taylor,Goodrich,Town,Ward 1,32,Ann W Bradley,Liberal,2005,32
Taylor,Goodrich,Town,Ward 1,0,Scattering,Scattering,2005,32
Taylor,Greenwood,Town,Ward 1,42,Ann W Bradley,Liberal,2005,42
Taylor,Greenwood,Town,Ward 1,0,Scattering,Scattering,2005,42
Taylor,Grover,Town,Ward 1,17,Ann W Bradley,Liberal,2005,17
Taylor,Grover,Town,Ward 1,0,Scattering,Scattering,2005,17
Taylor,Hammel,Town,Wards 1 & 2,38,Ann W Bradley,Liberal,2005,38
Taylor,Hammel,Town,Wards 1 & 2,0,Scattering,Scattering,2005,38
Taylor,Holway,Town,Ward 1,48,Ann W Bradley,Liberal,2005,48
Taylor,Holway,Town,Ward 1,0,Scattering,Scattering,2005,48
Taylor,Jump River,Town,Ward 1,44,Ann W Bradley,Liberal,2005,44
Taylor,Jump River,Town,Ward 1,0,Scattering,Scattering,2005,44
Taylor,Little Black,Town,Wards 1 & 2,61,Ann W Bradley,Liberal,2005,61
Taylor,Little Black,Town,Wards 1 & 2,0,Scattering,Scattering,2005,61
Taylor,Maplehurst,Town,Wards 1 & 2,28,Ann W Bradley,Liberal,2005,28
Taylor,Maplehurst,Town,Wards 1 & 2,0,Scattering,Scattering,2005,28
Taylor,McKinley,Town,Ward 1,78,Ann W Bradley,Liberal,2005,78
Taylor,McKinley,Town,Ward 1,0,Scattering,Scattering,2005,78
Taylor,Medford,Town,Wards 1 - 3,288,Ann W Bradley,Liberal,2005,288
Taylor,Medford,Town,Wards 1 - 3,0,Scattering,Scattering,2005,288
Taylor,Molitor,Town,Ward 1,29,Ann W Bradley,Liberal,2005,29
Taylor,Molitor,Town,Ward 1,0,Scattering,Scattering,2005,29
Taylor,Pershing,Town,Ward 1,52,Ann W Bradley,Liberal,2005,52
Taylor,Pershing,Town,Ward 1,0,Scattering,Scattering,2005,52
Taylor,Rib Lake,Town,Wards 1 & 2,86,Ann W Bradley,Liberal,2005,86
Taylor,Rib Lake,Town,Wards 1 & 2,0,Scattering,Scattering,2005,86
Taylor,Roosevelt,Town,Ward 1,95,Ann W Bradley,Liberal,2005,95
Taylor,Roosevelt,Town,Ward 1,0,Scattering,Scattering,2005,95
Taylor,Taft,Town,Ward 1,43,Ann W Bradley,Liberal,2005,43
Taylor,Taft,Town,Ward 1,0,Scattering,Scattering,2005,43
Taylor,Westboro,Town,Ward 1,89,Ann W Bradley,Liberal,2005,89
Taylor,Westboro,Town,Ward 1,0,Scattering,Scattering,2005,89
Taylor,Gilman,Village,Ward 1,98,Ann W Bradley,Liberal,2005,98
Taylor,Gilman,Village,Ward 1,0,Scattering,Scattering,2005,98
Taylor,Lublin,Village,Ward 1,28,Ann W Bradley,Liberal,2005,28
Taylor,Lublin,Village,Ward 1,0,Scattering,Scattering,2005,28
Taylor,Rib Lake,Village,Ward 1,207,Ann W Bradley,Liberal,2005,207
Taylor,Rib Lake,Village,Ward 1,0,Scattering,Scattering,2005,207
Taylor,Stetsonville,Village,Ward 1,68,Ann W Bradley,Liberal,2005,68
Taylor,Stetsonville,Village,Ward 1,0,Scattering,Scattering,2005,68
Taylor,Medford,City,Wards 1 & 2,127,Ann W Bradley,Liberal,2005,127
Taylor,Medford,City,Wards 1 & 2,0,Scattering,Scattering,2005,127
Taylor,Medford,City,Wards 3 & 4,69,Ann W Bradley,Liberal,2005,70
Taylor,Medford,City,Wards 3 & 4,1,Scattering,Scattering,2005,70
Taylor,Medford,City,Wards 5 & 6,53,Ann W Bradley,Liberal,2005,53
Taylor,Medford,City,Wards 5 & 6,0,Scattering,Scattering,2005,53
Taylor,Medford,City,Wards 7 & 8,61,Ann W Bradley,Liberal,2005,61
Taylor,Medford,City,Wards 7 & 8,0,Scattering,Scattering,2005,61
Trempealeau,Albion,Town,Wards 1 & 2,45,Ann W Bradley,Liberal,2005,45
Trempealeau,Albion,Town,Wards 1 & 2,0,Scattering,Scattering,2005,45
Trempealeau,Arcadia,Town,Wards 1 - 3,311,Ann W Bradley,Liberal,2005,311
Trempealeau,Arcadia,Town,Wards 1 - 3,0,Scattering,Scattering,2005,311
Trempealeau,Burnside,Town,Wards 1 & 2,43,Ann W Bradley,Liberal,2005,43
Trempealeau,Burnside,Town,Wards 1 & 2,0,Scattering,Scattering,2005,43
Trempealeau,Caledonia,Town,Ward 1,188,Ann W Bradley,Liberal,2005,188
Trempealeau,Caledonia,Town,Ward 1,0,Scattering,Scattering,2005,188
Trempealeau,Chimney Rock,Town,Ward 1,24,Ann W Bradley,Liberal,2005,24
Trempealeau,Chimney Rock,Town,Ward 1,0,Scattering,Scattering,2005,24
Trempealeau,Dodge,Town,Ward 1,117,Ann W Bradley,Liberal,2005,117
Trempealeau,Dodge,Town,Ward 1,0,Scattering,Scattering,2005,117
Trempealeau,Ettrick,Town,Wards 1 & 2,236,Ann W Bradley,Liberal,2005,236
Trempealeau,Ettrick,Town,Wards 1 & 2,0,Scattering,Scattering,2005,236
Trempealeau,Gale,Town,Wards 1 & 2,433,Ann W Bradley,Liberal,2005,435
Trempealeau,Gale,Town,Wards 1 & 2,2,Scattering,Scattering,2005,435
Trempealeau,Hale,Town,Wards 1 - 3,166,Ann W Bradley,Liberal,2005,166
Trempealeau,Hale,Town,Wards 1 - 3,0,Scattering,Scattering,2005,166
Trempealeau,Lincoln,Town,Wards 1 & 2,33,Ann W Bradley,Liberal,2005,33
Trempealeau,Lincoln,Town,Wards 1 & 2,0,Scattering,Scattering,2005,33
Trempealeau,Pigeon,Town,Wards 1 & 2,32,Ann W Bradley,Liberal,2005,32
Trempealeau,Pigeon,Town,Wards 1 & 2,0,Scattering,Scattering,2005,32
Trempealeau,Preston,Town,Wards 1 - 3,45,Ann W Bradley,Liberal,2005,45
Trempealeau,Preston,Town,Wards 1 - 3,0,Scattering,Scattering,2005,45
Trempealeau,Sumner,Town,Ward 1,237,Ann W Bradley,Liberal,2005,237
Trempealeau,Sumner,Town,Ward 1,0,Scattering,Scattering,2005,237
Trempealeau,Trempealeau,Town,Wards 1 - 3,431,Ann W Bradley,Liberal,2005,431
Trempealeau,Trempealeau,Town,Wards 1 - 3,0,Scattering,Scattering,2005,431
Trempealeau,Unity,Town,Wards 1 & 2,41,Ann W Bradley,Liberal,2005,41
Trempealeau,Unity,Town,Wards 1 & 2,0,Scattering,Scattering,2005,41
Trempealeau,Eleva,Village,Ward 1,55,Ann W Bradley,Liberal,2005,55
Trempealeau,Eleva,Village,Ward 1,0,Scattering,Scattering,2005,55
Trempealeau,Ettrick,Village,Ward 1,149,Ann W Bradley,Liberal,2005,149
Trempealeau,Ettrick,Village,Ward 1,0,Scattering,Scattering,2005,149
Trempealeau,Pigeon Falls,Village,Ward 1,62,Ann W Bradley,Liberal,2005,62
Trempealeau,Pigeon Falls,Village,Ward 1,0,Scattering,Scattering,2005,62
Trempealeau,Strum,Village,Wards 1 & 2,69,Ann W Bradley,Liberal,2005,69
Trempealeau,Strum,Village,Wards 1 & 2,0,Scattering,Scattering,2005,69
Trempealeau,Trempealeau,Village,Wards 1 & 2,340,Ann W Bradley,Liberal,2005,341
Trempealeau,Trempealeau,Village,Wards 1 & 2,1,Scattering,Scattering,2005,341
Trempealeau,Arcadia,City,Wards 1 - 3,148,Ann W Bradley,Liberal,2005,150
Trempealeau,Arcadia,City,Wards 1 - 3,2,Scattering,Scattering,2005,150
Trempealeau,Blair,City,Wards 1 - 3,94,Ann W Bradley,Liberal,2005,94
Trempealeau,Blair,City,Wards 1 - 3,0,Scattering,Scattering,2005,94
Trempealeau,Galesville,City,Wards 1 - 3,376,Ann W Bradley,Liberal,2005,377
Trempealeau,Galesville,City,Wards 1 - 3,1,Scattering,Scattering,2005,377
Trempealeau,Independence,City,Wards 1 - 3,101,Ann W Bradley,Liberal,2005,101
Trempealeau,Independence,City,Wards 1 - 3,0,Scattering,Scattering,2005,101
Trempealeau,Osseo,City,Wards 1 - 4,365,Ann W Bradley,Liberal,2005,365
Trempealeau,Osseo,City,Wards 1 - 4,0,Scattering,Scattering,2005,365
Trempealeau,Whitehall,City,Wards 1 - 4,96,Ann W Bradley,Liberal,2005,97
Trempealeau,Whitehall,City,Wards 1 - 4,1,Scattering,Scattering,2005,97
Vernon,Bergen,Town,Wards 1 - 3,78,Ann W Bradley,Liberal,2005,78
Vernon,Bergen,Town,Wards 1 - 3,0,Scattering,Scattering,2005,78
Vernon,Christiana,Town,Wards 1 & 2,178,Ann W Bradley,Liberal,2005,178
Vernon,Christiana,Town,Wards 1 & 2,0,Scattering,Scattering,2005,178
Vernon,Clinton,Town,Wards 1 & 2,134,Ann W Bradley,Liberal,2005,134
Vernon,Clinton,Town,Wards 1 & 2,0,Scattering,Scattering,2005,134
Vernon,Coon,Town,Wards 1 & 2,195,Ann W Bradley,Liberal,2005,195
Vernon,Coon,Town,Wards 1 & 2,0,Scattering,Scattering,2005,195
Vernon,Forest,Town,Ward 1,38,Ann W Bradley,Liberal,2005,38
Vernon,Forest,Town,Ward 1,0,Scattering,Scattering,2005,38
Vernon,Franklin,Town,Ward 1,76,Ann W Bradley,Liberal,2005,76
Vernon,Franklin,Town,Ward 1,0,Scattering,Scattering,2005,76
Vernon,Genoa,Town,Wards 1 & 2,141,Ann W Bradley,Liberal,2005,141
Vernon,Genoa,Town,Wards 1 & 2,0,Scattering,Scattering,2005,141
Vernon,Greenwood,Town,Ward 1,129,Ann W Bradley,Liberal,2005,129
Vernon,Greenwood,Town,Ward 1,0,Scattering,Scattering,2005,129
Vernon,Hamburg,Town,Wards 1 & 2,206,Ann W Bradley,Liberal,2005,206
Vernon,Hamburg,Town,Wards 1 & 2,0,Scattering,Scattering,2005,206
Vernon,Harmony,Town,Ward 1,68,Ann W Bradley,Liberal,2005,68
Vernon,Harmony,Town,Ward 1,0,Scattering,Scattering,2005,68
Vernon,Hillsboro,Town,Wards 1 & 2,69,Ann W Bradley,Liberal,2005,69
Vernon,Hillsboro,Town,Wards 1 & 2,0,Scattering,Scattering,2005,69
Vernon,Jefferson,Town,Wards 1 - 4,69,Ann W Bradley,Liberal,2005,69
Vernon,Jefferson,Town,Wards 1 - 4,0,Scattering,Scattering,2005,69
Vernon,Kickapoo,Town,Ward 1,118,Ann W Bradley,Liberal,2005,118
Vernon,Kickapoo,Town,Ward 1,0,Scattering,Scattering,2005,118
Vernon,Liberty,Town,Ward 1,56,Ann W Bradley,Liberal,2005,56
Vernon,Liberty,Town,Ward 1,0,Scattering,Scattering,2005,56
Vernon,Stark,Town,Wards 1 & 2,61,Ann W Bradley,Liberal,2005,61
Vernon,Stark,Town,Wards 1 & 2,0,Scattering,Scattering,2005,61
Vernon,Sterling,Town,Ward 1,86,Ann W Bradley,Liberal,2005,86
Vernon,Sterling,Town,Ward 1,0,Scattering,Scattering,2005,86
Vernon,Union,Town,Wards 1 & 2,38,Ann W Bradley,Liberal,2005,38
Vernon,Union,Town,Wards 1 & 2,0,Scattering,Scattering,2005,38
Vernon,Viroqua,Town,Wards 1 - 4,183,Ann W Bradley,Liberal,2005,183
Vernon,Viroqua,Town,Wards 1 - 4,0,Scattering,Scattering,2005,183
Vernon,Webster,Town,Ward 1,137,Ann W Bradley,Liberal,2005,137
Vernon,Webster,Town,Ward 1,0,Scattering,Scattering,2005,137
Vernon,Wheatland,Town,Ward 1,41,Ann W Bradley,Liberal,2005,41
Vernon,Wheatland,Town,Ward 1,0,Scattering,Scattering,2005,41
Vernon,Whitestown,Town,Ward 1,53,Ann W Bradley,Liberal,2005,53
Vernon,Whitestown,Town,Ward 1,0,Scattering,Scattering,2005,53
Vernon,Chaseburg,Village,Ward 1,61,Ann W Bradley,Liberal,2005,61
Vernon,Chaseburg,Village,Ward 1,0,Scattering,Scattering,2005,61
Vernon,Coon Valley,Village,Ward 1,209,Ann W Bradley,Liberal,2005,210
Vernon,Coon Valley,Village,Ward 1,1,Scattering,Scattering,2005,210
Vernon,De Soto,Village,Ward 1,31,Ann W Bradley,Liberal,2005,31
Vernon,De Soto,Village,Ward 1,0,Scattering,Scattering,2005,31
Vernon,Genoa,Village,Ward 1,30,Ann W Bradley,Liberal,2005,30
Vernon,Genoa,Village,Ward 1,0,Scattering,Scattering,2005,30
Vernon,La Farge,Village,Ward 1,115,Ann W Bradley,Liberal,2005,115
Vernon,La Farge,Village,Ward 1,0,Scattering,Scattering,2005,115
Vernon,Ontario,Village,Ward 1,98,Ann W Bradley,Liberal,2005,98
Vernon,Ontario,Village,Ward 1,0,Scattering,Scattering,2005,98
Vernon,Readstown,Village,Ward 1,93,Ann W Bradley,Liberal,2005,93
Vernon,Readstown,Village,Ward 1,0,Scattering,Scattering,2005,93
Vernon,Stoddard,Village,Ward 1,182,Ann W Bradley,Liberal,2005,182
Vernon,Stoddard,Village,Ward 1,0,Scattering,Scattering,2005,182
Vernon,Viola,Village,Ward 1,53,Ann W Bradley,Liberal,2005,53
Vernon,Viola,Village,Ward 1,0,Scattering,Scattering,2005,53
Vernon,Hillsboro,City,Wards 1 - 4,142,Ann W Bradley,Liberal,2005,143
Vernon,Hillsboro,City,Wards 1 - 4,1,Scattering,Scattering,2005,143
Vernon,Viroqua,City,Wards 1 - 9,234,Ann W Bradley,Liberal,2005,234
Vernon,Viroqua,City,Wards 1 - 9,0,Scattering,Scattering,2005,234
Vernon,Westby,City,Wards 1 - 5,431,Ann W Bradley,Liberal,2005,431
Vernon,Westby,City,Wards 1 - 5,0,Scattering,Scattering,2005,431
Vilas,Arbor Vitae,Town,Wards 1 - 4,197,Ann W Bradley,Liberal,2005,197
Vilas,Arbor Vitae,Town,Wards 1 - 4,0,Scattering,Scattering,2005,197
Vilas,Boulder Junction,Town,Wards 1 & 2,343,Ann W Bradley,Liberal,2005,344
